,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,sjf
6936,100,20,10,50,4,4194304,100000,10000,1,43939007,1000,22758,1
6937,100,20,10,50,4,4194304,100000,10000,1,43935292,1000,22760,1
6938,100,20,10,50,4,4194304,100000,10000,1,45653037,1000,21904,1
6939,100,20,10,50,4,4194304,1000000,10000,1,41568409,1000,24056,1
6940,100,20,10,50,4,4194304,1000000,10000,1,42324265,1000,23627,1
6941,100,20,10,50,4,4194304,1000000,10000,1,41585105,1000,24047,1
6942,100,20,10,50,4,4194304,1000000,10000,1,41760381,1000,23946,1
6943,100,20,10,50,4,4194304,1000000,10000,1,41454364,1000,24122,1
6944,100,20,10,50,4,4194304,1000000,10000,1,42712294,1000,23412,1
6945,100,20,10,50,4,4194304,1000000,10000,1,42092635,1000,23757,1
6946,100,20,10,50,4,4194304,1000000,10000,1,42976074,1000,23268,1
6947,100,20,10,50,4,4194304,1000000,10000,1,41644594,1000,24012,1
6948,100,20,10,50,4,4194304,1000000,10000,1,42470998,1000,23545,1
6949,100,20,10,50,4,16777216,100,10000,1,42384081,1000,23593,1
6950,100,20,10,50,4,16777216,100,10000,1,43678303,1000,22894,1
6951,100,20,10,50,4,16777216,100,10000,1,42883822,1000,23318,1
6952,100,20,10,50,4,16777216,100,10000,1,44168939,1000,22640,1
6953,100,20,10,50,4,16777216,100,10000,1,44256527,1000,22595,1
6954,100,20,10,50,4,16777216,100,10000,1,43709779,1000,22878,1
6955,100,20,10,50,4,16777216,100,10000,1,44908141,1000,22267,1
6956,100,20,10,50,4,16777216,100,10000,1,44978601,1000,22232,1
6957,100,20,10,50,4,16777216,100,10000,1,44764293,1000,22339,1
6958,100,20,10,50,4,16777216,100,10000,1,45586877,1000,21936,1
6959,100,20,10,50,4,16777216,1000,10000,1,44123410,1000,22663,1
6960,100,20,10,50,4,16777216,1000,10000,1,43942657,1000,22756,1
6961,100,20,10,50,4,16777216,1000,10000,1,44464937,1000,22489,1
6962,100,20,10,50,4,16777216,1000,10000,1,44028540,1000,22712,1
6963,100,20,10,50,4,16777216,1000,10000,1,43289702,1000,23100,1
6964,100,20,10,50,4,16777216,1000,10000,1,44440151,1000,22502,1
6965,100,20,10,50,4,16777216,1000,10000,1,43132538,1000,23184,1
6966,100,20,10,50,4,16777216,1000,10000,1,44358721,1000,22543,1
6967,100,20,10,50,4,16777216,1000,10000,1,44949904,1000,22246,1
6968,100,20,10,50,4,16777216,1000,10000,1,47159850,1000,21204,1
6969,100,20,10,50,4,16777216,10000,10000,1,43736606,1000,22864,1
6970,100,20,10,50,4,16777216,10000,10000,1,43707267,1000,22879,1
6971,100,20,10,50,4,16777216,10000,10000,1,44042843,1000,22705,1
6972,100,20,10,50,4,16777216,10000,10000,1,44471302,1000,22486,1
6973,100,20,10,50,4,16777216,10000,10000,1,44347947,1000,22548,1
6974,100,20,10,50,4,16777216,10000,10000,1,43815764,1000,22822,1
6975,100,20,10,50,4,16777216,10000,10000,1,45044499,1000,22200,1
6976,100,20,10,50,4,16777216,10000,10000,1,44352567,1000,22546,1
6977,100,20,10,50,4,16777216,10000,10000,1,45167263,1000,22139,1
6978,100,20,10,50,4,16777216,10000,10000,1,45403800,1000,22024,1
6979,100,20,10,50,4,16777216,100000,10000,1,43520330,1000,22977,1
6980,100,20,10,50,4,16777216,100000,10000,1,43463461,1000,23007,1
6981,100,20,10,50,4,16777216,100000,10000,1,43116632,1000,23192,1
6982,100,20,10,50,4,16777216,100000,10000,1,43702627,1000,22881,1
6983,100,20,10,50,4,16777216,100000,10000,1,43521712,1000,22977,1
6984,100,20,10,50,4,16777216,100000,10000,1,43851560,1000,22804,1
6985,100,20,10,50,4,16777216,100000,10000,1,44450922,1000,22496,1
6986,100,20,10,50,4,16777216,100000,10000,1,43603642,1000,22933,1
6987,100,20,10,50,4,16777216,100000,10000,1,43816363,1000,22822,1
6988,100,20,10,50,4,16777216,100000,10000,1,45207565,1000,22120,1
6989,100,20,10,50,4,16777216,1000000,10000,1,41477531,1000,24109,1
6990,100,20,10,50,4,16777216,1000000,10000,1,40983091,1000,24400,1
6991,100,20,10,50,4,16777216,1000000,10000,1,41889838,1000,23872,1
6992,100,20,10,50,4,16777216,1000000,10000,1,42178815,1000,23708,1
6993,100,20,10,50,4,16777216,1000000,10000,1,41872049,1000,23882,1
6994,100,20,10,50,4,16777216,1000000,10000,1,42533065,1000,23511,1
6995,100,20,10,50,4,16777216,1000000,10000,1,42979606,1000,23266,1
6996,100,20,10,50,4,16777216,1000000,10000,1,42719647,1000,23408,1
6997,100,20,10,50,4,16777216,1000000,10000,1,42727876,1000,23403,1
6998,100,20,10,50,4,16777216,1000000,10000,1,43191896,1000,23152,1
6999,100,20,10,75,4,65536,100,10000,1,43519446,1000,22978,1
7000,100,20,10,75,4,65536,100,10000,1,43769757,1000,22846,1
7001,100,20,10,75,4,65536,100,10000,1,43145607,1000,23177,1
7002,100,20,10,75,4,65536,100,10000,1,43296336,1000,23096,1
7003,100,20,10,75,4,65536,100,10000,1,43640253,1000,22914,1
7004,100,20,10,75,4,65536,100,10000,1,43971452,1000,22742,1
7005,100,20,10,75,4,65536,100,10000,1,43446737,1000,23016,1
7006,100,20,10,75,4,65536,100,10000,1,43719773,1000,22872,1
7007,100,20,10,75,4,65536,100,10000,1,45006113,1000,22219,1
7008,100,20,10,75,4,65536,100,10000,1,47015597,1000,21269,1
7009,100,20,10,75,4,65536,1000,10000,1,41919862,1000,23855,1
7010,100,20,10,75,4,65536,1000,10000,1,42311096,1000,23634,1
7011,100,20,10,75,4,65536,1000,10000,1,43603261,1000,22934,1
7012,100,20,10,75,4,65536,1000,10000,1,42925655,1000,23296,1
7013,100,20,10,75,4,65536,1000,10000,1,42678131,1000,23431,1
7014,100,20,10,75,4,65536,1000,10000,1,43241485,1000,23125,1
7015,100,20,10,75,4,65536,1000,10000,1,42461121,1000,23550,1
7016,100,20,10,75,4,65536,1000,10000,1,43112282,1000,23195,1
7017,100,20,10,75,4,65536,1000,10000,1,43729536,1000,22867,1
7018,100,20,10,75,4,65536,1000,10000,1,44342950,1000,22551,1
7019,100,20,10,75,4,65536,10000,10000,1,42718579,1000,23409,1
7020,100,20,10,75,4,65536,10000,10000,1,42237871,1000,23675,1
7021,100,20,10,75,4,65536,10000,10000,1,43047139,1000,23230,1
7022,100,20,10,75,4,65536,10000,10000,1,43454879,1000,23012,1
7023,100,20,10,75,4,65536,10000,10000,1,42757181,1000,23387,1
7024,100,20,10,75,4,65536,10000,10000,1,42625127,1000,23460,1
7025,100,20,10,75,4,65536,10000,10000,1,43339603,1000,23073,1
7026,100,20,10,75,4,65536,10000,10000,1,43383619,1000,23050,1
7027,100,20,10,75,4,65536,10000,10000,1,44342398,1000,22551,1
7028,100,20,10,75,4,65536,10000,10000,1,44050714,1000,22701,1
7029,100,20,10,75,4,65536,100000,10000,1,41967613,1000,23827,1
7030,100,20,10,75,4,65536,100000,10000,1,42900995,1000,23309,1
7031,100,20,10,75,4,65536,100000,10000,1,42483124,1000,23538,1
7032,100,20,10,75,4,65536,100000,10000,1,43765770,1000,22848,1
7033,100,20,10,75,4,65536,100000,10000,1,42094491,1000,23756,1
7034,100,20,10,75,4,65536,100000,10000,1,42187838,1000,23703,1
7035,100,20,10,75,4,65536,100000,10000,1,43570874,1000,22951,1
7036,100,20,10,75,4,65536,100000,10000,1,43979140,1000,22738,1
7037,100,20,10,75,4,65536,100000,10000,1,44103868,1000,22673,1
7038,100,20,10,75,4,65536,100000,10000,1,49609057,1000,20157,1
7039,100,20,10,75,4,65536,1000000,10000,1,42956829,1000,23279,1
7040,100,20,10,75,4,65536,1000000,10000,1,42166366,1000,23715,1
7041,100,20,10,75,4,65536,1000000,10000,1,42297261,1000,23642,1
7042,100,20,10,75,4,65536,1000000,10000,1,42074858,1000,23767,1
7043,100,20,10,75,4,65536,1000000,10000,1,43143930,1000,23178,1
7044,100,20,10,75,4,65536,1000000,10000,1,42793827,1000,23367,1
7045,100,20,10,75,4,65536,1000000,10000,1,42795772,1000,23366,1
7046,100,20,10,75,4,65536,1000000,10000,1,43932708,1000,22762,1
7047,100,20,10,75,4,65536,1000000,10000,1,45490691,1000,21982,1
7048,100,20,10,75,4,65536,1000000,10000,1,42885562,1000,23317,1
7049,100,20,10,75,4,262144,100,10000,1,43240241,1000,23126,1
7050,100,20,10,75,4,262144,100,10000,1,43715448,1000,22875,1
7051,100,20,10,75,4,262144,100,10000,1,43800673,1000,22830,1
7052,100,20,10,75,4,262144,100,10000,1,43611949,1000,22929,1
7053,100,20,10,75,4,262144,100,10000,1,43681166,1000,22893,1
7054,100,20,10,75,4,262144,100,10000,1,44133941,1000,22658,1
7055,100,20,10,75,4,262144,100,10000,1,44113220,1000,22668,1
7056,100,20,10,75,4,262144,100,10000,1,44657977,1000,22392,1
7057,100,20,10,75,4,262144,100,10000,1,44384564,1000,22530,1
7058,100,20,10,75,4,262144,100,10000,1,46412889,1000,21545,1
7059,100,20,10,75,4,262144,1000,10000,1,44707503,1000,22367,1
7060,100,20,10,75,4,262144,1000,10000,1,44543558,1000,22449,1
7061,100,20,10,75,4,262144,1000,10000,1,45003470,1000,22220,1
7062,100,20,10,75,4,262144,1000,10000,1,45372670,1000,22039,1
7063,100,20,10,75,4,262144,1000,10000,1,44335310,1000,22555,1
7064,100,20,10,75,4,262144,1000,10000,1,45559862,1000,21949,1
7065,100,20,10,75,4,262144,1000,10000,1,45094431,1000,22175,1
7066,100,20,10,75,4,262144,1000,10000,1,46040734,1000,21719,1
7067,100,20,10,75,4,262144,1000,10000,1,45545543,1000,21956,1
7068,100,20,10,75,4,262144,1000,10000,1,44796408,1000,22323,1
7069,100,20,10,75,4,262144,10000,10000,1,43346261,1000,23070,1
7070,100,20,10,75,4,262144,10000,10000,1,44022869,1000,22715,1
7071,100,20,10,75,4,262144,10000,10000,1,43642368,1000,22913,1
7072,100,20,10,75,4,262144,10000,10000,1,44376979,1000,22534,1
7073,100,20,10,75,4,262144,10000,10000,1,43368311,1000,23058,1
7074,100,20,10,75,4,262144,10000,10000,1,43009763,1000,23250,1
7075,100,20,10,75,4,262144,10000,10000,1,44122401,1000,22664,1
7076,100,20,10,75,4,262144,10000,10000,1,44191087,1000,22628,1
7077,100,20,10,75,4,262144,10000,10000,1,44496603,1000,22473,1
7078,100,20,10,75,4,262144,10000,10000,1,43327755,1000,23079,1
7079,100,20,10,75,4,262144,100000,10000,1,44378724,1000,22533,1
7080,100,20,10,75,4,262144,100000,10000,1,43012682,1000,23248,1
7081,100,20,10,75,4,262144,100000,10000,1,44374600,1000,22535,1
7082,100,20,10,75,4,262144,100000,10000,1,43956063,1000,22749,1
7083,100,20,10,75,4,262144,100000,10000,1,43773560,1000,22844,1
7084,100,20,10,75,4,262144,100000,10000,1,44812498,1000,22315,1
7085,100,20,10,75,4,262144,100000,10000,1,44535314,1000,22454,1
7086,100,20,10,75,4,262144,100000,10000,1,45333826,1000,22058,1
7087,100,20,10,75,4,262144,100000,10000,1,44731994,1000,22355,1
7088,100,20,10,75,4,262144,100000,10000,1,44637052,1000,22402,1
7089,100,20,10,75,4,262144,1000000,10000,1,40909709,1000,24444,1
7090,100,20,10,75,4,262144,1000000,10000,1,41443803,1000,24129,1
7091,100,20,10,75,4,262144,1000000,10000,1,42471595,1000,23545,1
7092,100,20,10,75,4,262144,1000000,10000,1,43249667,1000,23121,1
7093,100,20,10,75,4,262144,1000000,10000,1,42153023,1000,23723,1
7094,100,20,10,75,4,262144,1000000,10000,1,42086202,1000,23760,1
7095,100,20,10,75,4,262144,1000000,10000,1,43129404,1000,23186,1
7096,100,20,10,75,4,262144,1000000,10000,1,42956011,1000,23279,1
7097,100,20,10,75,4,262144,1000000,10000,1,42812970,1000,23357,1
7098,100,20,10,75,4,262144,1000000,10000,1,43573375,1000,22949,1
7099,100,20,10,75,4,1048576,100,10000,1,41739117,1000,23958,1
7100,100,20,10,75,4,1048576,100,10000,1,42502557,1000,23527,1
7101,100,20,10,75,4,1048576,100,10000,1,42168561,1000,23714,1
7102,100,20,10,75,4,1048576,100,10000,1,42699400,1000,23419,1
7103,100,20,10,75,4,1048576,100,10000,1,43263297,1000,23114,1
7104,100,20,10,75,4,1048576,100,10000,1,43703578,1000,22881,1
7105,100,20,10,75,4,1048576,100,10000,1,42913023,1000,23302,1
7106,100,20,10,75,4,1048576,100,10000,1,43448475,1000,23015,1
7107,100,20,10,75,4,1048576,100,10000,1,42758787,1000,23387,1
7108,100,20,10,75,4,1048576,100,10000,1,43910736,1000,22773,1
7109,100,20,10,75,4,1048576,1000,10000,1,42977823,1000,23267,1
7110,100,20,10,75,4,1048576,1000,10000,1,42377150,1000,23597,1
7111,100,20,10,75,4,1048576,1000,10000,1,43409580,1000,23036,1
7112,100,20,10,75,4,1048576,1000,10000,1,43473140,1000,23002,1
7113,100,20,10,75,4,1048576,1000,10000,1,44175427,1000,22637,1
7114,100,20,10,75,4,1048576,1000,10000,1,43559955,1000,22956,1
7115,100,20,10,75,4,1048576,1000,10000,1,44002126,1000,22726,1
7116,100,20,10,75,4,1048576,1000,10000,1,44465881,1000,22489,1
7117,100,20,10,75,4,1048576,1000,10000,1,43274623,1000,23108,1
7118,100,20,10,75,4,1048576,1000,10000,1,43945382,1000,22755,1
7119,100,20,10,75,4,1048576,10000,10000,1,42687867,1000,23425,1
7120,100,20,10,75,4,1048576,10000,10000,1,43381071,1000,23051,1
7121,100,20,10,75,4,1048576,10000,10000,1,43835464,1000,22812,1
7122,100,20,10,75,4,1048576,10000,10000,1,44263785,1000,22591,1
7123,100,20,10,75,4,1048576,10000,10000,1,44391136,1000,22527,1
7124,100,20,10,75,4,1048576,10000,10000,1,43726326,1000,22869,1
7125,100,20,10,75,4,1048576,10000,10000,1,44091576,1000,22680,1
7126,100,20,10,75,4,1048576,10000,10000,1,43861937,1000,22798,1
7127,100,20,10,75,4,1048576,10000,10000,1,43495772,1000,22990,1
7128,100,20,10,75,4,1048576,10000,10000,1,47733770,1000,20949,1
7129,100,20,10,75,4,1048576,100000,10000,1,42453393,1000,23555,1
7130,100,20,10,75,4,1048576,100000,10000,1,43081755,1000,23211,1
7131,100,20,10,75,4,1048576,100000,10000,1,44061325,1000,22695,1
7132,100,20,10,75,4,1048576,100000,10000,1,43115429,1000,23193,1
7133,100,20,10,75,4,1048576,100000,10000,1,42914598,1000,23302,1
7134,100,20,10,75,4,1048576,100000,10000,1,43192892,1000,23151,1
7135,100,20,10,75,4,1048576,100000,10000,1,43499113,1000,22988,1
7136,100,20,10,75,4,1048576,100000,10000,1,44469709,1000,22487,1
7137,100,20,10,75,4,1048576,100000,10000,1,44229198,1000,22609,1
7138,100,20,10,75,4,1048576,100000,10000,1,44360396,1000,22542,1
7139,100,20,10,75,4,1048576,1000000,10000,1,42550265,1000,23501,1
7140,100,20,10,75,4,1048576,1000000,10000,1,41858078,1000,23890,1
7141,100,20,10,75,4,1048576,1000000,10000,1,43598080,1000,22936,1
7142,100,20,10,75,4,1048576,1000000,10000,1,42313302,1000,23633,1
7143,100,20,10,75,4,1048576,1000000,10000,1,42968510,1000,23272,1
7144,100,20,10,75,4,1048576,1000000,10000,1,43655903,1000,22906,1
7145,100,20,10,75,4,1048576,1000000,10000,1,43077931,1000,23213,1
7146,100,20,10,75,4,1048576,1000000,10000,1,43570354,1000,22951,1
7147,100,20,10,75,4,1048576,1000000,10000,1,42635150,1000,23454,1
7148,100,20,10,75,4,1048576,1000000,10000,1,44163529,1000,22643,1
7149,100,20,10,75,4,4194304,100,10000,1,43554820,1000,22959,1
7150,100,20,10,75,4,4194304,100,10000,1,43429576,1000,23025,1
7151,100,20,10,75,4,4194304,100,10000,1,42972098,1000,23270,1
7152,100,20,10,75,4,4194304,100,10000,1,43124524,1000,23188,1
7153,100,20,10,75,4,4194304,100,10000,1,43259979,1000,23116,1
7154,100,20,10,75,4,4194304,100,10000,1,43390549,1000,23046,1
7155,100,20,10,75,4,4194304,100,10000,1,43079804,1000,23212,1
7156,100,20,10,75,4,4194304,100,10000,1,43087515,1000,23208,1
7157,100,20,10,75,4,4194304,100,10000,1,44016008,1000,22719,1
7158,100,20,10,75,4,4194304,100,10000,1,42762009,1000,23385,1
7159,100,20,10,75,4,4194304,1000,10000,1,43201350,1000,23147,1
7160,100,20,10,75,4,4194304,1000,10000,1,42156416,1000,23721,1
7161,100,20,10,75,4,4194304,1000,10000,1,44260061,1000,22593,1
7162,100,20,10,75,4,4194304,1000,10000,1,44896022,1000,22273,1
7163,100,20,10,75,4,4194304,1000,10000,1,44087220,1000,22682,1
7164,100,20,10,75,4,4194304,1000,10000,1,45639555,1000,21910,1
7165,100,20,10,75,4,4194304,1000,10000,1,44630804,1000,22406,1
7166,100,20,10,75,4,4194304,1000,10000,1,44968008,1000,22238,1
7167,100,20,10,75,4,4194304,1000,10000,1,46461762,1000,21523,1
7168,100,20,10,75,4,4194304,1000,10000,1,44998931,1000,22222,1
7169,100,20,10,75,4,4194304,10000,10000,1,42351933,1000,23611,1
7170,100,20,10,75,4,4194304,10000,10000,1,42859194,1000,23332,1
7171,100,20,10,75,4,4194304,10000,10000,1,43012596,1000,23249,1
7172,100,20,10,75,4,4194304,10000,10000,1,43282741,1000,23103,1
7173,100,20,10,75,4,4194304,10000,10000,1,44540223,1000,22451,1
7174,100,20,10,75,4,4194304,10000,10000,1,43870310,1000,22794,1
7175,100,20,10,75,4,4194304,10000,10000,1,44579050,1000,22432,1
7176,100,20,10,75,4,4194304,10000,10000,1,45045804,1000,22199,1
7177,100,20,10,75,4,4194304,10000,10000,1,44357680,1000,22544,1
7178,100,20,10,75,4,4194304,10000,10000,1,44749665,1000,22346,1
7179,100,20,10,75,4,4194304,100000,10000,1,43813411,1000,22824,1
7180,100,20,10,75,4,4194304,100000,10000,1,43166823,1000,23165,1
7181,100,20,10,75,4,4194304,100000,10000,1,44407876,1000,22518,1
7182,100,20,10,75,4,4194304,100000,10000,1,43803943,1000,22828,1
7183,100,20,10,75,4,4194304,100000,10000,1,43374358,1000,23055,1
7184,100,20,10,75,4,4194304,100000,10000,1,43747386,1000,22858,1
7185,100,20,10,75,4,4194304,100000,10000,1,45474625,1000,21990,1
7186,100,20,10,75,4,4194304,100000,10000,1,45137768,1000,22154,1
7187,100,20,10,75,4,4194304,100000,10000,1,45466686,1000,21994,1
7188,100,20,10,75,4,4194304,100000,10000,1,45423545,1000,22015,1
7189,100,20,10,75,4,4194304,1000000,10000,1,43239321,1000,23127,1
7190,100,20,10,75,4,4194304,1000000,10000,1,43235384,1000,23129,1
7191,100,20,10,75,4,4194304,1000000,10000,1,43468935,1000,23004,1
7192,100,20,10,75,4,4194304,1000000,10000,1,44105896,1000,22672,1
7193,100,20,10,75,4,4194304,1000000,10000,1,43839470,1000,22810,1
7194,100,20,10,75,4,4194304,1000000,10000,1,45229575,1000,22109,1
7195,100,20,10,75,4,4194304,1000000,10000,1,45430923,1000,22011,1
7196,100,20,10,75,4,4194304,1000000,10000,1,44132015,1000,22659,1
7197,100,20,10,75,4,4194304,1000000,10000,1,44711850,1000,22365,1
7198,100,20,10,75,4,4194304,1000000,10000,1,49154794,1000,20343,1
7199,100,20,10,75,4,16777216,100,10000,1,43138333,1000,23181,1
7200,100,20,10,75,4,16777216,100,10000,1,44072770,1000,22689,1
7201,100,20,10,75,4,16777216,100,10000,1,43315208,1000,23086,1
7202,100,20,10,75,4,16777216,100,10000,1,43135487,1000,23182,1
7203,100,20,10,75,4,16777216,100,10000,1,44161188,1000,22644,1
7204,100,20,10,75,4,16777216,100,10000,1,44190531,1000,22629,1
7205,100,20,10,75,4,16777216,100,10000,1,43564581,1000,22954,1
7206,100,20,10,75,4,16777216,100,10000,1,43925553,1000,22765,1
7207,100,20,10,75,4,16777216,100,10000,1,44940894,1000,22251,1
7208,100,20,10,75,4,16777216,100,10000,1,44297637,1000,22574,1
7209,100,20,10,75,4,16777216,1000,10000,1,42275988,1000,23654,1
7210,100,20,10,75,4,16777216,1000,10000,1,43132567,1000,23184,1
7211,100,20,10,75,4,16777216,1000,10000,1,42916528,1000,23301,1
7212,100,20,10,75,4,16777216,1000,10000,1,43567227,1000,22953,1
7213,100,20,10,75,4,16777216,1000,10000,1,42962919,1000,23275,1
7214,100,20,10,75,4,16777216,1000,10000,1,43262992,1000,23114,1
7215,100,20,10,75,4,16777216,1000,10000,1,44219427,1000,22614,1
7216,100,20,10,75,4,16777216,1000,10000,1,44711298,1000,22365,1
7217,100,20,10,75,4,16777216,1000,10000,1,44303738,1000,22571,1
7218,100,20,10,75,4,16777216,1000,10000,1,44370087,1000,22537,1
7219,100,20,10,75,4,16777216,10000,10000,1,42855625,1000,23334,1
7220,100,20,10,75,4,16777216,10000,10000,1,42768767,1000,23381,1
7221,100,20,10,75,4,16777216,10000,10000,1,42919151,1000,23299,1
7222,100,20,10,75,4,16777216,10000,10000,1,42776723,1000,23377,1
7223,100,20,10,75,4,16777216,10000,10000,1,41976918,1000,23822,1
7224,100,20,10,75,4,16777216,10000,10000,1,43763803,1000,22849,1
7225,100,20,10,75,4,16777216,10000,10000,1,43656786,1000,22905,1
7226,100,20,10,75,4,16777216,10000,10000,1,43922813,1000,22767,1
7227,100,20,10,75,4,16777216,10000,10000,1,44555714,1000,22443,1
7228,100,20,10,75,4,16777216,10000,10000,1,43439295,1000,23020,1
7229,100,20,10,75,4,16777216,100000,10000,1,43762318,1000,22850,1
7230,100,20,10,75,4,16777216,100000,10000,1,43471651,1000,23003,1
7231,100,20,10,75,4,16777216,100000,10000,1,43187722,1000,23154,1
7232,100,20,10,75,4,16777216,100000,10000,1,43286677,1000,23101,1
7233,100,20,10,75,4,16777216,100000,10000,1,42639440,1000,23452,1
7234,100,20,10,75,4,16777216,100000,10000,1,44081168,1000,22685,1
7235,100,20,10,75,4,16777216,100000,10000,1,44631974,1000,22405,1
7236,100,20,10,75,4,16777216,100000,10000,1,43794573,1000,22833,1
7237,100,20,10,75,4,16777216,100000,10000,1,43907121,1000,22775,1
7238,100,20,10,75,4,16777216,100000,10000,1,43986488,1000,22734,1
7239,100,20,10,75,4,16777216,1000000,10000,1,42106570,1000,23749,1
7240,100,20,10,75,4,16777216,1000000,10000,1,43085994,1000,23209,1
7241,100,20,10,75,4,16777216,1000000,10000,1,43346007,1000,23070,1
7242,100,20,10,75,4,16777216,1000000,10000,1,43928858,1000,22764,1
7243,100,20,10,75,4,16777216,1000000,10000,1,42514040,1000,23521,1
7244,100,20,10,75,4,16777216,1000000,10000,1,43505053,1000,22985,1
7245,100,20,10,75,4,16777216,1000000,10000,1,43407939,1000,23037,1
7246,100,20,10,75,4,16777216,1000000,10000,1,44511479,1000,22466,1
7247,100,20,10,75,4,16777216,1000000,10000,1,43561793,1000,22955,1
7248,100,20,10,75,4,16777216,1000000,10000,1,43918873,1000,22769,1
7249,100,20,10,100,4,65536,100,10000,1,44168760,1000,22640,1
7250,100,20,10,100,4,65536,100,10000,1,45100347,1000,22172,1
7251,100,20,10,100,4,65536,100,10000,1,44301271,1000,22572,1
7252,100,20,10,100,4,65536,100,10000,1,44554760,1000,22444,1
7253,100,20,10,100,4,65536,100,10000,1,44668513,1000,22387,1
7254,100,20,10,100,4,65536,100,10000,1,45072107,1000,22186,1
7255,100,20,10,100,4,65536,100,10000,1,44989195,1000,22227,1
7256,100,20,10,100,4,65536,100,10000,1,46069991,1000,21706,1
7257,100,20,10,100,4,65536,100,10000,1,45262325,1000,22093,1
7258,100,20,10,100,4,65536,100,10000,1,45556508,1000,21950,1
7259,100,20,10,100,4,65536,1000,10000,1,42134136,1000,23733,1
7260,100,20,10,100,4,65536,1000,10000,1,43113697,1000,23194,1
7261,100,20,10,100,4,65536,1000,10000,1,42415335,1000,23576,1
7262,100,20,10,100,4,65536,1000,10000,1,42502154,1000,23528,1
7263,100,20,10,100,4,65536,1000,10000,1,43776231,1000,22843,1
7264,100,20,10,100,4,65536,1000,10000,1,43057639,1000,23224,1
7265,100,20,10,100,4,65536,1000,10000,1,42441094,1000,23562,1
7266,100,20,10,100,4,65536,1000,10000,1,43917029,1000,22770,1
7267,100,20,10,100,4,65536,1000,10000,1,45500498,1000,21977,1
7268,100,20,10,100,4,65536,1000,10000,1,46465465,1000,21521,1
7269,100,20,10,100,4,65536,10000,10000,1,43554768,1000,22959,1
7270,100,20,10,100,4,65536,10000,10000,1,44548742,1000,22447,1
7271,100,20,10,100,4,65536,10000,10000,1,42402190,1000,23583,1
7272,100,20,10,100,4,65536,10000,10000,1,41816425,1000,23914,1
7273,100,20,10,100,4,65536,10000,10000,1,45225276,1000,22111,1
7274,100,20,10,100,4,65536,10000,10000,1,44051707,1000,22700,1
7275,100,20,10,100,4,65536,10000,10000,1,43176172,1000,23160,1
7276,100,20,10,100,4,65536,10000,10000,1,44585187,1000,22428,1
7277,100,20,10,100,4,65536,10000,10000,1,43192782,1000,23152,1
7278,100,20,10,100,4,65536,10000,10000,1,46204231,1000,21643,1
7279,100,20,10,100,4,65536,100000,10000,1,41925630,1000,23851,1
7280,100,20,10,100,4,65536,100000,10000,1,42908244,1000,23305,1
7281,100,20,10,100,4,65536,100000,10000,1,42830660,1000,23347,1
7282,100,20,10,100,4,65536,100000,10000,1,42388335,1000,23591,1
7283,100,20,10,100,4,65536,100000,10000,1,43119715,1000,23191,1
7284,100,20,10,100,4,65536,100000,10000,1,42710525,1000,23413,1
7285,100,20,10,100,4,65536,100000,10000,1,42494819,1000,23532,1
7286,100,20,10,100,4,65536,100000,10000,1,42264029,1000,23660,1
7287,100,20,10,100,4,65536,100000,10000,1,42943374,1000,23286,1
7288,100,20,10,100,4,65536,100000,10000,1,43160401,1000,23169,1
7289,100,20,10,100,4,65536,1000000,10000,1,42521883,1000,23517,1
7290,100,20,10,100,4,65536,1000000,10000,1,42236283,1000,23676,1
7291,100,20,10,100,4,65536,1000000,10000,1,43279006,1000,23105,1
7292,100,20,10,100,4,65536,1000000,10000,1,41818639,1000,23912,1
7293,100,20,10,100,4,65536,1000000,10000,1,43204768,1000,23145,1
7294,100,20,10,100,4,65536,1000000,10000,1,42192385,1000,23700,1
7295,100,20,10,100,4,65536,1000000,10000,1,43816570,1000,22822,1
7296,100,20,10,100,4,65536,1000000,10000,1,43623776,1000,22923,1
7297,100,20,10,100,4,65536,1000000,10000,1,43342453,1000,23072,1
7298,100,20,10,100,4,65536,1000000,10000,1,43552955,1000,22960,1
7299,100,20,10,100,4,262144,100,10000,1,43492820,1000,22992,1
7300,100,20,10,100,4,262144,100,10000,1,43333854,1000,23076,1
7301,100,20,10,100,4,262144,100,10000,1,43428490,1000,23026,1
7302,100,20,10,100,4,262144,100,10000,1,44270078,1000,22588,1
7303,100,20,10,100,4,262144,100,10000,1,44705647,1000,22368,1
7304,100,20,10,100,4,262144,100,10000,1,44807477,1000,22317,1
7305,100,20,10,100,4,262144,100,10000,1,43920916,1000,22768,1
7306,100,20,10,100,4,262144,100,10000,1,44151928,1000,22649,1
7307,100,20,10,100,4,262144,100,10000,1,44663890,1000,22389,1
7308,100,20,10,100,4,262144,100,10000,1,44491624,1000,22476,1
7309,100,20,10,100,4,262144,1000,10000,1,43247738,1000,23122,1
7310,100,20,10,100,4,262144,1000,10000,1,43050991,1000,23228,1
7311,100,20,10,100,4,262144,1000,10000,1,43600609,1000,22935,1
7312,100,20,10,100,4,262144,1000,10000,1,43594386,1000,22938,1
7313,100,20,10,100,4,262144,1000,10000,1,42979303,1000,23267,1
7314,100,20,10,100,4,262144,1000,10000,1,43617661,1000,22926,1
7315,100,20,10,100,4,262144,1000,10000,1,44023643,1000,22715,1
7316,100,20,10,100,4,262144,1000,10000,1,43175983,1000,23161,1
