new_index,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,aioli,mlf,noop,sjf,to,toagg,twins,new_index
23,100,50,40,50,4,1048576,10000,10000,1,200185874,4000,19981,1,,,,,,,23
24,100,50,40,50,4,1048576,10000,10000,1,197785293,4000,20223,1,,,,,,,24
25,100,50,40,50,4,1048576,10000,10000,1,200156348,4000,19984,1,,,,,,,25
26,100,50,40,50,4,1048576,10000,10000,1,200242266,4000,19975,1,,,,,,,26
27,100,50,40,50,4,1048576,10000,10000,1,198965399,4000,20103,1,,,,,,,27
28,100,50,40,50,4,1048576,10000,10000,1,199899933,4000,20010,1,,,,,,,28
29,100,50,40,50,4,1048576,10000,10000,1,203674628,4000,19639,1,,,,,,,29
30,100,50,40,50,4,1048576,10000,10000,1,195247689,4000,20486,1,,,,,,,30
31,100,50,40,50,4,1048576,10000,10000,1,196618186,4000,20343,1,,,,,,,31
32,100,50,40,50,4,1048576,10000,10000,1,197803372,4000,20222,1,,,,,,,32
33,100,50,40,50,4,1048576,10000,10000,1,197386784,4000,20264,1,,,,,,,33
34,100,50,40,50,4,1048576,10000,10000,1,201330100,4000,19867,1,,,,,,,34
35,100,50,40,50,4,1048576,10000,10000,1,200167818,4000,19983,1,,,,,,,35
36,100,50,40,50,4,1048576,10000,10000,1,199112539,4000,20089,1,,,,,,,36
37,100,50,40,50,4,1048576,10000,10000,1,201267313,4000,19874,1,,,,,,,37
38,100,50,40,50,4,1048576,10000,10000,1,202412492,4000,19761,1,,,,,,,38
39,100,50,40,50,4,1048576,10000,10000,1,203458053,4000,19660,1,,,,,,,39
40,100,50,40,50,4,1048576,10000,10000,1,198152723,4000,20186,1,,,,,,,40
41,100,50,40,50,4,1048576,10000,10000,1,196686871,4000,20336,1,,,,,,,41
42,100,50,40,50,4,1048576,10000,10000,1,195528858,4000,20457,1,,,,,,,42
43,100,50,40,50,4,1048576,10000,10000,1,197627933,4000,20240,1,,,,,,,43
44,100,50,40,50,4,1048576,10000,10000,1,199394630,4000,20060,1,,,,,,,44
45,100,50,40,50,4,1048576,10000,10000,1,199719037,4000,20028,1,,,,,,,45
46,100,50,40,50,4,1048576,10000,10000,1,198772150,4000,20123,1,,,,,,,46
47,100,50,40,50,4,1048576,10000,10000,1,199794482,4000,20020,1,,,,,,,47
48,100,50,40,50,4,1048576,10000,10000,1,200665365,4000,19933,1,,,,,,,48
49,100,50,40,50,4,1048576,10000,10000,1,200850303,4000,19915,1,,,,,,,49
50,100,50,40,50,4,1048576,10000,10000,1,168957002,4000,23674,,1,,,,,,50
51,100,50,40,50,4,1048576,10000,10000,1,169335029,4000,23621,,1,,,,,,51
52,100,50,40,50,4,1048576,10000,10000,1,169290484,4000,23628,,1,,,,,,52
53,100,50,40,50,4,1048576,10000,10000,1,170399790,4000,23474,,1,,,,,,53
54,100,50,40,50,4,1048576,10000,10000,1,174063347,4000,22980,,1,,,,,,54
55,100,50,40,50,4,1048576,10000,10000,1,173196336,4000,23095,,1,,,,,,55
56,100,50,40,50,4,1048576,10000,10000,1,171739197,4000,23291,,1,,,,,,56
57,100,50,40,50,4,1048576,10000,10000,1,173320587,4000,23078,,1,,,,,,57
58,100,50,40,50,4,1048576,10000,10000,1,172605540,4000,23174,,1,,,,,,58
59,100,50,40,50,4,1048576,10000,10000,1,174479282,4000,22925,,1,,,,,,59
60,100,50,40,50,4,1048576,10000,10000,1,166188161,4000,24069,,1,,,,,,60
61,100,50,40,50,4,1048576,10000,10000,1,167117427,4000,23935,,1,,,,,,61
62,100,50,40,50,4,1048576,10000,10000,1,166537640,4000,24018,,1,,,,,,62
63,100,50,40,50,4,1048576,10000,10000,1,168018133,4000,23806,,1,,,,,,63
64,100,50,40,50,4,1048576,10000,10000,1,168179690,4000,23784,,1,,,,,,64
65,100,50,40,50,4,1048576,10000,10000,1,168527869,4000,23734,,1,,,,,,65
66,100,50,40,50,4,1048576,10000,10000,1,168618206,4000,23722,,1,,,,,,66
67,100,50,40,50,4,1048576,10000,10000,1,170282487,4000,23490,,1,,,,,,67
68,100,50,40,50,4,1048576,10000,10000,1,170429666,4000,23470,,1,,,,,,68
69,100,50,40,50,4,1048576,10000,10000,1,171518818,4000,23321,,1,,,,,,69
70,100,50,40,50,4,1048576,10000,10000,1,169296592,4000,23627,,1,,,,,,70
71,100,50,40,50,4,1048576,10000,10000,1,170228759,4000,23497,,1,,,,,,71
72,100,50,40,50,4,1048576,10000,10000,1,170236111,4000,23496,,1,,,,,,72
73,100,50,40,50,4,1048576,10000,10000,1,170173268,4000,23505,,1,,,,,,73
74,100,50,40,50,4,1048576,10000,10000,1,168669036,4000,23715,,1,,,,,,74
75,100,50,40,50,4,1048576,10000,10000,1,172270587,4000,23219,,1,,,,,,75
76,100,50,40,50,4,1048576,10000,10000,1,171449987,4000,23330,,1,,,,,,76
77,100,50,40,50,4,1048576,10000,10000,1,171523546,4000,23320,,1,,,,,,77
78,100,50,40,50,4,1048576,10000,10000,1,174384159,4000,22937,,1,,,,,,78
79,100,50,40,50,4,1048576,10000,10000,1,174825870,4000,22879,,1,,,,,,79
80,100,50,40,50,4,1048576,10000,10000,1,170408721,4000,23472,,1,,,,,,80
81,100,50,40,50,4,1048576,10000,10000,1,171517168,4000,23321,,1,,,,,,81
82,100,50,40,50,4,1048576,10000,10000,1,170863475,4000,23410,,1,,,,,,82
83,100,50,40,50,4,1048576,10000,10000,1,173927647,4000,22998,,1,,,,,,83
84,100,50,40,50,4,1048576,10000,10000,1,175491763,4000,22793,,1,,,,,,84
85,100,50,40,50,4,1048576,10000,10000,1,176384785,4000,22677,,1,,,,,,85
86,100,50,40,50,4,1048576,10000,10000,1,175873624,4000,22743,,1,,,,,,86
87,100,50,40,50,4,1048576,10000,10000,1,177450725,4000,22541,,1,,,,,,87
88,100,50,40,50,4,1048576,10000,10000,1,177971789,4000,22475,,1,,,,,,88
89,100,50,40,50,4,1048576,10000,10000,1,176709075,4000,22636,,1,,,,,,89
90,100,50,40,50,4,1048576,10000,10000,1,166778255,4000,23983,,1,,,,,,90
91,100,50,40,50,4,1048576,10000,10000,1,168311510,4000,23765,,1,,,,,,91
92,100,50,40,50,4,1048576,10000,10000,1,167743994,4000,23845,,1,,,,,,92
93,100,50,40,50,4,1048576,10000,10000,1,167267755,4000,23913,,1,,,,,,93
94,100,50,40,50,4,1048576,10000,10000,1,168309633,4000,23765,,1,,,,,,94
95,100,50,40,50,4,1048576,10000,10000,1,169458430,4000,23604,,1,,,,,,95
96,100,50,40,50,4,1048576,10000,10000,1,169285992,4000,23628,,1,,,,,,96
97,100,50,40,50,4,1048576,10000,10000,1,171932439,4000,23264,,1,,,,,,97
98,100,50,40,50,4,1048576,10000,10000,1,171165201,4000,23369,,1,,,,,,98
99,100,50,40,50,4,1048576,10000,10000,1,171367267,4000,23341,,1,,,,,,99
100,100,50,40,50,4,1048576,10000,10000,1,2048861888,4000,1952,,,1,,,,,100
101,100,50,40,50,4,1048576,10000,10000,1,2270115207,4000,1762,,,1,,,,,101
102,100,50,40,50,4,1048576,10000,10000,1,2275308123,4000,1758,,,1,,,,,102
103,100,50,40,50,4,1048576,10000,10000,1,2334009738,4000,1713,,,1,,,,,103
104,100,50,40,50,4,1048576,10000,10000,1,2353668745,4000,1699,,,1,,,,,104
105,100,50,40,50,4,1048576,10000,10000,1,2373785281,4000,1685,,,1,,,,,105
106,100,50,40,50,4,1048576,10000,10000,1,2381755803,4000,1679,,,1,,,,,106
107,100,50,40,50,4,1048576,10000,10000,1,2390695803,4000,1673,,,1,,,,,107
108,100,50,40,50,4,1048576,10000,10000,1,2472255969,4000,1617,,,1,,,,,108
109,100,50,40,50,4,1048576,10000,10000,1,2474936692,4000,1616,,,1,,,,,109
110,100,50,40,50,4,1048576,10000,10000,1,2038436345,4000,1962,,,1,,,,,110
111,100,50,40,50,4,1048576,10000,10000,1,2219543550,4000,1802,,,1,,,,,111
112,100,50,40,50,4,1048576,10000,10000,1,2289454102,4000,1747,,,1,,,,,112
113,100,50,40,50,4,1048576,10000,10000,1,2297712063,4000,1740,,,1,,,,,113
114,100,50,40,50,4,1048576,10000,10000,1,2329047811,4000,1717,,,1,,,,,114
115,100,50,40,50,4,1048576,10000,10000,1,2353777000,4000,1699,,,1,,,,,115
116,100,50,40,50,4,1048576,10000,10000,1,2353083965,4000,1699,,,1,,,,,116
117,100,50,40,50,4,1048576,10000,10000,1,2379435038,4000,1681,,,1,,,,,117
118,100,50,40,50,4,1048576,10000,10000,1,2395691590,4000,1669,,,1,,,,,118
119,100,50,40,50,4,1048576,10000,10000,1,2453478203,4000,1630,,,1,,,,,119
120,100,50,40,50,4,1048576,10000,10000,1,2164008489,4000,1848,,,1,,,,,120
121,100,50,40,50,4,1048576,10000,10000,1,2183704617,4000,1831,,,1,,,,,121
122,100,50,40,50,4,1048576,10000,10000,1,2225510507,4000,1797,,,1,,,,,122
123,100,50,40,50,4,1048576,10000,10000,1,2226128386,4000,1796,,,1,,,,,123
124,100,50,40,50,4,1048576,10000,10000,1,2229354526,4000,1794,,,1,,,,,124
125,100,50,40,50,4,1048576,10000,10000,1,2293347193,4000,1744,,,1,,,,,125
126,100,50,40,50,4,1048576,10000,10000,1,2293604103,4000,1743,,,1,,,,,126
127,100,50,40,50,4,1048576,10000,10000,1,2303153922,4000,1736,,,1,,,,,127
128,100,50,40,50,4,1048576,10000,10000,1,2315522855,4000,1727,,,1,,,,,128
129,100,50,40,50,4,1048576,10000,10000,1,2334543727,4000,1713,,,1,,,,,129
130,100,50,40,50,4,1048576,10000,10000,1,2084405082,4000,1919,,,1,,,,,130
131,100,50,40,50,4,1048576,10000,10000,1,2230138954,4000,1793,,,1,,,,,131
132,100,50,40,50,4,1048576,10000,10000,1,2231228339,4000,1792,,,1,,,,,132
133,100,50,40,50,4,1048576,10000,10000,1,2242217687,4000,1783,,,1,,,,,133
134,100,50,40,50,4,1048576,10000,10000,1,2247756807,4000,1779,,,1,,,,,134
135,100,50,40,50,4,1048576,10000,10000,1,2283039234,4000,1752,,,1,,,,,135
136,100,50,40,50,4,1048576,10000,10000,1,2320123306,4000,1724,,,1,,,,,136
137,100,50,40,50,4,1048576,10000,10000,1,2328110241,4000,1718,,,1,,,,,137
138,100,50,40,50,4,1048576,10000,10000,1,2330394267,4000,1716,,,1,,,,,138
139,100,50,40,50,4,1048576,10000,10000,1,2346084824,4000,1704,,,1,,,,,139
140,100,50,40,50,4,1048576,10000,10000,1,1926449184,4000,2076,,,1,,,,,140
141,100,50,40,50,4,1048576,10000,10000,1,2065766544,4000,1936,,,1,,,,,141
142,100,50,40,50,4,1048576,10000,10000,1,2293525394,4000,1744,,,1,,,,,142
143,100,50,40,50,4,1048576,10000,10000,1,2348369158,4000,1703,,,1,,,,,143
144,100,50,40,50,4,1048576,10000,10000,1,2366939071,4000,1689,,,1,,,,,144
145,100,50,40,50,4,1048576,10000,10000,1,2383327229,4000,1678,,,1,,,,,145
146,100,50,40,50,4,1048576,10000,10000,1,2381305355,4000,1679,,,1,,,,,146
147,100,50,40,50,4,1048576,10000,10000,1,2410117100,4000,1659,,,1,,,,,147
148,100,50,40,50,4,1048576,10000,10000,1,2420919882,4000,1652,,,1,,,,,148
149,100,50,40,50,4,1048576,10000,10000,1,2421979650,4000,1651,,,1,,,,,149
150,100,50,40,50,4,1048576,10000,10000,1,165798335,4000,24125,,,,1,,,,150
151,100,50,40,50,4,1048576,10000,10000,1,165588427,4000,24156,,,,1,,,,151
152,100,50,40,50,4,1048576,10000,10000,1,166312175,4000,24051,,,,1,,,,152
153,100,50,40,50,4,1048576,10000,10000,1,167332428,4000,23904,,,,1,,,,153
154,100,50,40,50,4,1048576,10000,10000,1,165844243,4000,24119,,,,1,,,,154
155,100,50,40,50,4,1048576,10000,10000,1,167675236,4000,23855,,,,1,,,,155
156,100,50,40,50,4,1048576,10000,10000,1,168434097,4000,23748,,,,1,,,,156
157,100,50,40,50,4,1048576,10000,10000,1,168232831,4000,23776,,,,1,,,,157
158,100,50,40,50,4,1048576,10000,10000,1,167851136,4000,23830,,,,1,,,,158
159,100,50,40,50,4,1048576,10000,10000,1,167395279,4000,23895,,,,1,,,,159
160,100,50,40,50,4,1048576,10000,10000,1,163734231,4000,24429,,,,1,,,,160
161,100,50,40,50,4,1048576,10000,10000,1,163981180,4000,24393,,,,1,,,,161
162,100,50,40,50,4,1048576,10000,10000,1,164953947,4000,24249,,,,1,,,,162
163,100,50,40,50,4,1048576,10000,10000,1,165569273,4000,24159,,,,1,,,,163
164,100,50,40,50,4,1048576,10000,10000,1,164276378,4000,24349,,,,1,,,,164
165,100,50,40,50,4,1048576,10000,10000,1,165443267,4000,24177,,,,1,,,,165
166,100,50,40,50,4,1048576,10000,10000,1,167480765,4000,23883,,,,1,,,,166
167,100,50,40,50,4,1048576,10000,10000,1,166701602,4000,23994,,,,1,,,,167
168,100,50,40,50,4,1048576,10000,10000,1,168498558,4000,23739,,,,1,,,,168
169,100,50,40,50,4,1048576,10000,10000,1,166866921,4000,23971,,,,1,,,,169
170,100,50,40,50,4,1048576,10000,10000,1,165140328,4000,24221,,,,1,,,,170
171,100,50,40,50,4,1048576,10000,10000,1,166016986,4000,24093,,,,1,,,,171
172,100,50,40,50,4,1048576,10000,10000,1,165650866,4000,24147,,,,1,,,,172
173,100,50,40,50,4,1048576,10000,10000,1,165726590,4000,24136,,,,1,,,,173
174,100,50,40,50,4,1048576,10000,10000,1,166473289,4000,24027,,,,1,,,,174
175,100,50,40,50,4,1048576,10000,10000,1,165952522,4000,24103,,,,1,,,,175
176,100,50,40,50,4,1048576,10000,10000,1,167043125,4000,23945,,,,1,,,,176
177,100,50,40,50,4,1048576,10000,10000,1,167425860,4000,23891,,,,1,,,,177
178,100,50,40,50,4,1048576,10000,10000,1,167339137,4000,23903,,,,1,,,,178
179,100,50,40,50,4,1048576,10000,10000,1,170651837,4000,23439,,,,1,,,,179
180,100,50,40,50,4,1048576,10000,10000,1,163395964,4000,24480,,,,1,,,,180
181,100,50,40,50,4,1048576,10000,10000,1,164502847,4000,24315,,,,1,,,,181
182,100,50,40,50,4,1048576,10000,10000,1,166104668,4000,24081,,,,1,,,,182
183,100,50,40,50,4,1048576,10000,10000,1,165032407,4000,24237,,,,1,,,,183
184,100,50,40,50,4,1048576,10000,10000,1,164837417,4000,24266,,,,1,,,,184
185,100,50,40,50,4,1048576,10000,10000,1,165516903,4000,24166,,,,1,,,,185
186,100,50,40,50,4,1048576,10000,10000,1,166794964,4000,23981,,,,1,,,,186
187,100,50,40,50,4,1048576,10000,10000,1,167587590,4000,23868,,,,1,,,,187
188,100,50,40,50,4,1048576,10000,10000,1,167138353,4000,23932,,,,1,,,,188
189,100,50,40,50,4,1048576,10000,10000,1,173646245,4000,23035,,,,1,,,,189
190,100,50,40,50,4,1048576,10000,10000,1,163749782,4000,24427,,,,1,,,,190
191,100,50,40,50,4,1048576,10000,10000,1,164457476,4000,24322,,,,1,,,,191
192,100,50,40,50,4,1048576,10000,10000,1,165097856,4000,24228,,,,1,,,,192
193,100,50,40,50,4,1048576,10000,10000,1,163906008,4000,24404,,,,1,,,,193
194,100,50,40,50,4,1048576,10000,10000,1,166788661,4000,23982,,,,1,,,,194
195,100,50,40,50,4,1048576,10000,10000,1,166033264,4000,24091,,,,1,,,,195
196,100,50,40,50,4,1048576,10000,10000,1,165164942,4000,24218,,,,1,,,,196
197,100,50,40,50,4,1048576,10000,10000,1,167026379,4000,23948,,,,1,,,,197
198,100,50,40,50,4,1048576,10000,10000,1,168165945,4000,23786,,,,1,,,,198
199,100,50,40,50,4,1048576,10000,10000,1,167108154,4000,23936,,,,1,,,,199
200,100,50,40,50,4,1048576,10000,10000,1,166162575,4000,24072,,,,,1,,,200
201,100,50,40,50,4,1048576,10000,10000,1,167457715,4000,23886,,,,,1,,,201
202,100,50,40,50,4,1048576,10000,10000,1,167938334,4000,23818,,,,,1,,,202
203,100,50,40,50,4,1048576,10000,10000,1,168100213,4000,23795,,,,,1,,,203
204,100,50,40,50,4,1048576,10000,10000,1,170083971,4000,23517,,,,,1,,,204
205,100,50,40,50,4,1048576,10000,10000,1,168722457,4000,23707,,,,,1,,,205
206,100,50,40,50,4,1048576,10000,10000,1,169891688,4000,23544,,,,,1,,,206
207,100,50,40,50,4,1048576,10000,10000,1,169876942,4000,23546,,,,,1,,,207
208,100,50,40,50,4,1048576,10000,10000,1,170991433,4000,23392,,,,,1,,,208
209,100,50,40,50,4,1048576,10000,10000,1,171300809,4000,23350,,,,,1,,,209
210,100,50,40,50,4,1048576,10000,10000,1,167796374,4000,23838,,,,,1,,,210
211,100,50,40,50,4,1048576,10000,10000,1,169536283,4000,23593,,,,,1,,,211
212,100,50,40,50,4,1048576,10000,10000,1,170259650,4000,23493,,,,,1,,,212
213,100,50,40,50,4,1048576,10000,10000,1,171366422,4000,23341,,,,,1,,,213
214,100,50,40,50,4,1048576,10000,10000,1,171369909,4000,23341,,,,,1,,,214
215,100,50,40,50,4,1048576,10000,10000,1,171299636,4000,23350,,,,,1,,,215
216,100,50,40,50,4,1048576,10000,10000,1,171747722,4000,23289,,,,,1,,,216
217,100,50,40,50,4,1048576,10000,10000,1,170076646,4000,23518,,,,,1,,,217
218,100,50,40,50,4,1048576,10000,10000,1,171090416,4000,23379,,,,,1,,,218
219,100,50,40,50,4,1048576,10000,10000,1,173382428,4000,23070,,,,,1,,,219
220,100,50,40,50,4,1048576,10000,10000,1,168012228,4000,23807,,,,,1,,,220
221,100,50,40,50,4,1048576,10000,10000,1,169917491,4000,23540,,,,,1,,,221
222,100,50,40,50,4,1048576,10000,10000,1,168340804,4000,23761,,,,,1,,,222
223,100,50,40,50,4,1048576,10000,10000,1,169129330,4000,23650,,,,,1,,,223
224,100,50,40,50,4,1048576,10000,10000,1,169599735,4000,23584,,,,,1,,,224
225,100,50,40,50,4,1048576,10000,10000,1,169913684,4000,23541,,,,,1,,,225
226,100,50,40,50,4,1048576,10000,10000,1,170614307,4000,23444,,,,,1,,,226
227,100,50,40,50,4,1048576,10000,10000,1,170590823,4000,23447,,,,,1,,,227
228,100,50,40,50,4,1048576,10000,10000,1,170547677,4000,23453,,,,,1,,,228
229,100,50,40,50,4,1048576,10000,10000,1,171543747,4000,23317,,,,,1,,,229
230,100,50,40,50,4,1048576,10000,10000,1,167162737,4000,23928,,,,,1,,,230
231,100,50,40,50,4,1048576,10000,10000,1,167748396,4000,23845,,,,,1,,,231
232,100,50,40,50,4,1048576,10000,10000,1,167531791,4000,23876,,,,,1,,,232
233,100,50,40,50,4,1048576,10000,10000,1,169280533,4000,23629,,,,,1,,,233
234,100,50,40,50,4,1048576,10000,10000,1,167792055,4000,23839,,,,,1,,,234
235,100,50,40,50,4,1048576,10000,10000,1,167951565,4000,23816,,,,,1,,,235
236,100,50,40,50,4,1048576,10000,10000,1,166088402,4000,24083,,,,,1,,,236
237,100,50,40,50,4,1048576,10000,10000,1,170586093,4000,23448,,,,,1,,,237
238,100,50,40,50,4,1048576,10000,10000,1,169854419,4000,23549,,,,,1,,,238
239,100,50,40,50,4,1048576,10000,10000,1,172035833,4000,23250,,,,,1,,,239
240,100,50,40,50,4,1048576,10000,10000,1,166360198,4000,24044,,,,,1,,,240
241,100,50,40,50,4,1048576,10000,10000,1,168271262,4000,23771,,,,,1,,,241
242,100,50,40,50,4,1048576,10000,10000,1,168277315,4000,23770,,,,,1,,,242
243,100,50,40,50,4,1048576,10000,10000,1,167735736,4000,23847,,,,,1,,,243
244,100,50,40,50,4,1048576,10000,10000,1,166713558,4000,23993,,,,,1,,,244
245,100,50,40,50,4,1048576,10000,10000,1,167669270,4000,23856,,,,,1,,,245
246,100,50,40,50,4,1048576,10000,10000,1,168885033,4000,23684,,,,,1,,,246
247,100,50,40,50,4,1048576,10000,10000,1,169248103,4000,23633,,,,,1,,,247
248,100,50,40,50,4,1048576,10000,10000,1,170035898,4000,23524,,,,,1,,,248
249,100,50,40,50,4,1048576,10000,10000,1,173087454,4000,23109,,,,,1,,,249
250,100,50,40,50,4,1048576,10000,10000,1,310654240,4000,12876,,,,,,1,,250
251,100,50,40,50,4,1048576,10000,10000,1,314449485,4000,12720,,,,,,1,,251
252,100,50,40,50,4,1048576,10000,10000,1,315332190,4000,12685,,,,,,1,,252
253,100,50,40,50,4,1048576,10000,10000,1,326337871,4000,12257,,,,,,1,,253
254,100,50,40,50,4,1048576,10000,10000,1,327781873,4000,12203,,,,,,1,,254
255,100,50,40,50,4,1048576,10000,10000,1,331547854,4000,12064,,,,,,1,,255
256,100,50,40,50,4,1048576,10000,10000,1,333139197,4000,12006,,,,,,1,,256
257,100,50,40,50,4,1048576,10000,10000,1,337630905,4000,11847,,,,,,1,,257
258,100,50,40,50,4,1048576,10000,10000,1,344389715,4000,11614,,,,,,1,,258
259,100,50,40,50,4,1048576,10000,10000,1,342397757,4000,11682,,,,,,1,,259
260,100,50,40,50,4,1048576,10000,10000,1,313035304,4000,12778,,,,,,1,,260
261,100,50,40,50,4,1048576,10000,10000,1,327414864,4000,12216,,,,,,1,,261
262,100,50,40,50,4,1048576,10000,10000,1,331854374,4000,12053,,,,,,1,,262
263,100,50,40,50,4,1048576,10000,10000,1,334277975,4000,11966,,,,,,1,,263
264,100,50,40,50,4,1048576,10000,10000,1,337206446,4000,11862,,,,,,1,,264
265,100,50,40,50,4,1048576,10000,10000,1,338407568,4000,11820,,,,,,1,,265
266,100,50,40,50,4,1048576,10000,10000,1,340024778,4000,11763,,,,,,1,,266
267,100,50,40,50,4,1048576,10000,10000,1,339569699,4000,11779,,,,,,1,,267
268,100,50,40,50,4,1048576,10000,10000,1,340824570,4000,11736,,,,,,1,,268
269,100,50,40,50,4,1048576,10000,10000,1,346031802,4000,11559,,,,,,1,,269
270,100,50,40,50,4,1048576,10000,10000,1,328680086,4000,12169,,,,,,1,,270
271,100,50,40,50,4,1048576,10000,10000,1,332870068,4000,12016,,,,,,1,,271
272,100,50,40,50,4,1048576,10000,10000,1,335308040,4000,11929,,,,,,1,,272
273,100,50,40,50,4,1048576,10000,10000,1,341101932,4000,11726,,,,,,1,,273
274,100,50,40,50,4,1048576,10000,10000,1,343674671,4000,11638,,,,,,1,,274
275,100,50,40,50,4,1048576,10000,10000,1,343651416,4000,11639,,,,,,1,,275
276,100,50,40,50,4,1048576,10000,10000,1,347587639,4000,11507,,,,,,1,,276
277,100,50,40,50,4,1048576,10000,10000,1,350564777,4000,11410,,,,,,1,,277
278,100,50,40,50,4,1048576,10000,10000,1,348501898,4000,11477,,,,,,1,,278
279,100,50,40,50,4,1048576,10000,10000,1,353386084,4000,11319,,,,,,1,,279
280,100,50,40,50,4,1048576,10000,10000,1,318700995,4000,12550,,,,,,1,,280
281,100,50,40,50,4,1048576,10000,10000,1,324838123,4000,12313,,,,,,1,,281
282,100,50,40,50,4,1048576,10000,10000,1,328677275,4000,12169,,,,,,1,,282
283,100,50,40,50,4,1048576,10000,10000,1,327149539,4000,12226,,,,,,1,,283
284,100,50,40,50,4,1048576,10000,10000,1,330553291,4000,12100,,,,,,1,,284
285,100,50,40,50,4,1048576,10000,10000,1,332052129,4000,12046,,,,,,1,,285
286,100,50,40,50,4,1048576,10000,10000,1,333837178,4000,11981,,,,,,1,,286
287,100,50,40,50,4,1048576,10000,10000,1,337182428,4000,11863,,,,,,1,,287
288,100,50,40,50,4,1048576,10000,10000,1,346941525,4000,11529,,,,,,1,,288
289,100,50,40,50,4,1048576,10000,10000,1,346503696,4000,11543,,,,,,1,,289
290,100,50,40,50,4,1048576,10000,10000,1,309746255,4000,12913,,,,,,1,,290
291,100,50,40,50,4,1048576,10000,10000,1,324083232,4000,12342,,,,,,1,,291
292,100,50,40,50,4,1048576,10000,10000,1,326022157,4000,12269,,,,,,1,,292
293,100,50,40,50,4,1048576,10000,10000,1,329166081,4000,12151,,,,,,1,,293
294,100,50,40,50,4,1048576,10000,10000,1,333288837,4000,12001,,,,,,1,,294
295,100,50,40,50,4,1048576,10000,10000,1,333100751,4000,12008,,,,,,1,,295
296,100,50,40,50,4,1048576,10000,10000,1,337796873,4000,11841,,,,,,1,,296
297,100,50,40,50,4,1048576,10000,10000,1,343164050,4000,11656,,,,,,1,,297
298,100,50,40,50,4,1048576,10000,10000,1,345096593,4000,11590,,,,,,1,,298
299,100,50,40,50,4,1048576,10000,10000,1,345640465,4000,11572,,,,,,1,,299
300,100,50,100,50,4,1048576,10000,10000,1,420028241,10000,23807,,,,,,,1,300
301,100,50,100,50,4,1048576,10000,10000,1,421215178,10000,23740,,,,,,,1,301
302,100,50,100,50,4,1048576,10000,10000,1,421215374,10000,23740,,,,,,,1,302
303,100,50,100,50,4,1048576,10000,10000,1,424532552,10000,23555,,,,,,,1,303
304,100,50,100,50,4,1048576,10000,10000,1,425698552,10000,23490,,,,,,,1,304
305,100,50,100,50,4,1048576,10000,10000,1,424585640,10000,23552,,,,,,,1,305
306,100,50,100,50,4,1048576,10000,10000,1,425175225,10000,23519,,,,,,,1,306
307,100,50,100,50,4,1048576,10000,10000,1,426056027,10000,23471,,,,,,,1,307
308,100,50,100,50,4,1048576,10000,10000,1,431750594,10000,23161,,,,,,,1,308
309,100,50,100,50,4,1048576,10000,10000,1,435462823,10000,22964,,,,,,,1,309
310,100,50,100,50,4,1048576,10000,10000,1,424911949,10000,23534,,,,,,,1,310
311,100,50,100,50,4,1048576,10000,10000,1,423166657,10000,23631,,,,,,,1,311
312,100,50,100,50,4,1048576,10000,10000,1,425980087,10000,23475,,,,,,,1,312
