new_index,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,aioli,mlf,noop,sjf,to,toagg,twins,new_index
92,100,100,40,50,4,1048576,10000,10000,1,164753805,4000,24278,,1,,,,,,92
93,100,100,40,50,4,1048576,10000,10000,1,165530132,4000,24164,,1,,,,,,93
94,100,100,40,50,4,1048576,10000,10000,1,167373734,4000,23898,,1,,,,,,94
95,100,100,40,50,4,1048576,10000,10000,1,166177768,4000,24070,,1,,,,,,95
96,100,100,40,50,4,1048576,10000,10000,1,167497123,4000,23881,,1,,,,,,96
97,100,100,40,50,4,1048576,10000,10000,1,167705220,4000,23851,,1,,,,,,97
98,100,100,40,50,4,1048576,10000,10000,1,167774522,4000,23841,,1,,,,,,98
99,100,100,40,50,4,1048576,10000,10000,1,172877613,4000,23137,,1,,,,,,99
100,100,10,40,50,4,1048576,10000,10000,1,2062907755,4000,1939,,,1,,,,,100
101,100,10,40,50,4,1048576,10000,10000,1,2163701161,4000,1848,,,1,,,,,101
102,100,10,40,50,4,1048576,10000,10000,1,2186457764,4000,1829,,,1,,,,,102
103,100,10,40,50,4,1048576,10000,10000,1,2198398793,4000,1819,,,1,,,,,103
104,100,10,40,50,4,1048576,10000,10000,1,2217518788,4000,1803,,,1,,,,,104
105,100,10,40,50,4,1048576,10000,10000,1,2224990575,4000,1797,,,1,,,,,105
106,100,10,40,50,4,1048576,10000,10000,1,2273877287,4000,1759,,,1,,,,,106
107,100,10,40,50,4,1048576,10000,10000,1,2297008078,4000,1741,,,1,,,,,107
108,100,10,40,50,4,1048576,10000,10000,1,2304298861,4000,1735,,,1,,,,,108
109,100,10,40,50,4,1048576,10000,10000,1,2362139196,4000,1693,,,1,,,,,109
110,100,20,40,50,4,1048576,10000,10000,1,2167493341,4000,1845,,,1,,,,,110
111,100,20,40,50,4,1048576,10000,10000,1,2179990957,4000,1834,,,1,,,,,111
112,100,20,40,50,4,1048576,10000,10000,1,2230926648,4000,1792,,,1,,,,,112
113,100,20,40,50,4,1048576,10000,10000,1,2235919621,4000,1788,,,1,,,,,113
114,100,20,40,50,4,1048576,10000,10000,1,2256814777,4000,1772,,,1,,,,,114
115,100,20,40,50,4,1048576,10000,10000,1,2263166257,4000,1767,,,1,,,,,115
116,100,20,40,50,4,1048576,10000,10000,1,2285729653,4000,1749,,,1,,,,,116
117,100,20,40,50,4,1048576,10000,10000,1,2289868703,4000,1746,,,1,,,,,117
118,100,20,40,50,4,1048576,10000,10000,1,2296972679,4000,1741,,,1,,,,,118
119,100,20,40,50,4,1048576,10000,10000,1,2328771174,4000,1717,,,1,,,,,119
120,100,50,40,50,4,1048576,10000,10000,1,1935197416,4000,2066,,,1,,,,,120
121,100,50,40,50,4,1048576,10000,10000,1,2162055723,4000,1850,,,1,,,,,121
122,100,50,40,50,4,1048576,10000,10000,1,2186292087,4000,1829,,,1,,,,,122
123,100,50,40,50,4,1048576,10000,10000,1,2212962268,4000,1807,,,1,,,,,123
124,100,50,40,50,4,1048576,10000,10000,1,2239543085,4000,1786,,,1,,,,,124
125,100,50,40,50,4,1048576,10000,10000,1,2243986677,4000,1782,,,1,,,,,125
126,100,50,40,50,4,1048576,10000,10000,1,2252354940,4000,1775,,,1,,,,,126
127,100,50,40,50,4,1048576,10000,10000,1,2283326903,4000,1751,,,1,,,,,127
128,100,50,40,50,4,1048576,10000,10000,1,2280304966,4000,1754,,,1,,,,,128
129,100,50,40,50,4,1048576,10000,10000,1,2293111654,4000,1744,,,1,,,,,129
130,100,70,40,50,4,1048576,10000,10000,1,2138999065,4000,1870,,,1,,,,,130
131,100,70,40,50,4,1048576,10000,10000,1,2138389116,4000,1870,,,1,,,,,131
132,100,70,40,50,4,1048576,10000,10000,1,2152822742,4000,1858,,,1,,,,,132
133,100,70,40,50,4,1048576,10000,10000,1,2163741117,4000,1848,,,1,,,,,133
134,100,70,40,50,4,1048576,10000,10000,1,2168380224,4000,1844,,,1,,,,,134
135,100,70,40,50,4,1048576,10000,10000,1,2187097387,4000,1828,,,1,,,,,135
136,100,70,40,50,4,1048576,10000,10000,1,2197368045,4000,1820,,,1,,,,,136
137,100,70,40,50,4,1048576,10000,10000,1,2218954976,4000,1802,,,1,,,,,137
138,100,70,40,50,4,1048576,10000,10000,1,2216814452,4000,1804,,,1,,,,,138
139,100,70,40,50,4,1048576,10000,10000,1,2236144694,4000,1788,,,1,,,,,139
140,100,100,40,50,4,1048576,10000,10000,1,2016864308,4000,1983,,,1,,,,,140
141,100,100,40,50,4,1048576,10000,10000,1,2071034580,4000,1931,,,1,,,,,141
142,100,100,40,50,4,1048576,10000,10000,1,2211913298,4000,1808,,,1,,,,,142
143,100,100,40,50,4,1048576,10000,10000,1,2242730609,4000,1783,,,1,,,,,143
144,100,100,40,50,4,1048576,10000,10000,1,2252012893,4000,1776,,,1,,,,,144
145,100,100,40,50,4,1048576,10000,10000,1,2260695452,4000,1769,,,1,,,,,145
146,100,100,40,50,4,1048576,10000,10000,1,2260040671,4000,1769,,,1,,,,,146
147,100,100,40,50,4,1048576,10000,10000,1,2312438763,4000,1729,,,1,,,,,147
148,100,100,40,50,4,1048576,10000,10000,1,2319972244,4000,1724,,,1,,,,,148
149,100,100,40,50,4,1048576,10000,10000,1,2350198470,4000,1701,,,1,,,,,149
150,100,10,40,50,4,1048576,10000,10000,1,164355121,4000,24337,,,,1,,,,150
151,100,10,40,50,4,1048576,10000,10000,1,164198378,4000,24360,,,,1,,,,151
152,100,10,40,50,4,1048576,10000,10000,1,163931466,4000,24400,,,,1,,,,152
153,100,10,40,50,4,1048576,10000,10000,1,166239939,4000,24061,,,,1,,,,153
154,100,10,40,50,4,1048576,10000,10000,1,166119659,4000,24079,,,,1,,,,154
155,100,10,40,50,4,1048576,10000,10000,1,165328345,4000,24194,,,,1,,,,155
156,100,10,40,50,4,1048576,10000,10000,1,166633318,4000,24004,,,,1,,,,156
157,100,10,40,50,4,1048576,10000,10000,1,167069459,4000,23942,,,,1,,,,157
158,100,10,40,50,4,1048576,10000,10000,1,166501060,4000,24023,,,,1,,,,158
159,100,10,40,50,4,1048576,10000,10000,1,167842383,4000,23831,,,,1,,,,159
160,100,20,40,50,4,1048576,10000,10000,1,163725254,4000,24431,,,,1,,,,160
161,100,20,40,50,4,1048576,10000,10000,1,163621465,4000,24446,,,,1,,,,161
162,100,20,40,50,4,1048576,10000,10000,1,164837450,4000,24266,,,,1,,,,162
163,100,20,40,50,4,1048576,10000,10000,1,166834087,4000,23975,,,,1,,,,163
164,100,20,40,50,4,1048576,10000,10000,1,166556823,4000,24015,,,,1,,,,164
165,100,20,40,50,4,1048576,10000,10000,1,167310623,4000,23907,,,,1,,,,165
166,100,20,40,50,4,1048576,10000,10000,1,165880933,4000,24113,,,,1,,,,166
167,100,20,40,50,4,1048576,10000,10000,1,167113396,4000,23935,,,,1,,,,167
168,100,20,40,50,4,1048576,10000,10000,1,167270519,4000,23913,,,,1,,,,168
169,100,20,40,50,4,1048576,10000,10000,1,168404378,4000,23752,,,,1,,,,169
170,100,50,40,50,4,1048576,10000,10000,1,163648084,4000,24442,,,,1,,,,170
171,100,50,40,50,4,1048576,10000,10000,1,166000179,4000,24096,,,,1,,,,171
172,100,50,40,50,4,1048576,10000,10000,1,167621016,4000,23863,,,,1,,,,172
173,100,50,40,50,4,1048576,10000,10000,1,166846875,4000,23974,,,,1,,,,173
174,100,50,40,50,4,1048576,10000,10000,1,167088733,4000,23939,,,,1,,,,174
175,100,50,40,50,4,1048576,10000,10000,1,167211618,4000,23921,,,,1,,,,175
176,100,50,40,50,4,1048576,10000,10000,1,167634049,4000,23861,,,,1,,,,176
177,100,50,40,50,4,1048576,10000,10000,1,167956040,4000,23815,,,,1,,,,177
178,100,50,40,50,4,1048576,10000,10000,1,170049879,4000,23522,,,,1,,,,178
179,100,50,40,50,4,1048576,10000,10000,1,168553349,4000,23731,,,,1,,,,179
180,100,70,40,50,4,1048576,10000,10000,1,164685008,4000,24288,,,,1,,,,180
181,100,70,40,50,4,1048576,10000,10000,1,165130087,4000,24223,,,,1,,,,181
182,100,70,40,50,4,1048576,10000,10000,1,164879252,4000,24260,,,,1,,,,182
183,100,70,40,50,4,1048576,10000,10000,1,165565711,4000,24159,,,,1,,,,183
184,100,70,40,50,4,1048576,10000,10000,1,165853252,4000,24117,,,,1,,,,184
185,100,70,40,50,4,1048576,10000,10000,1,166404630,4000,24037,,,,1,,,,185
186,100,70,40,50,4,1048576,10000,10000,1,164220258,4000,24357,,,,1,,,,186
187,100,70,40,50,4,1048576,10000,10000,1,166904140,4000,23965,,,,1,,,,187
188,100,70,40,50,4,1048576,10000,10000,1,165482084,4000,24171,,,,1,,,,188
189,100,70,40,50,4,1048576,10000,10000,1,166054822,4000,24088,,,,1,,,,189
190,100,100,40,50,4,1048576,10000,10000,1,165121613,4000,24224,,,,1,,,,190
191,100,100,40,50,4,1048576,10000,10000,1,166061092,4000,24087,,,,1,,,,191
192,100,100,40,50,4,1048576,10000,10000,1,166690669,4000,23996,,,,1,,,,192
193,100,100,40,50,4,1048576,10000,10000,1,166752104,4000,23987,,,,1,,,,193
194,100,100,40,50,4,1048576,10000,10000,1,165786264,4000,24127,,,,1,,,,194
195,100,100,40,50,4,1048576,10000,10000,1,167772003,4000,23841,,,,1,,,,195
196,100,100,40,50,4,1048576,10000,10000,1,166967390,4000,23956,,,,1,,,,196
197,100,100,40,50,4,1048576,10000,10000,1,167465072,4000,23885,,,,1,,,,197
198,100,100,40,50,4,1048576,10000,10000,1,168254002,4000,23773,,,,1,,,,198
199,100,100,40,50,4,1048576,10000,10000,1,168699335,4000,23710,,,,1,,,,199
200,100,10,40,50,4,1048576,10000,10000,1,166600739,4000,24009,,,,,1,,,200
201,100,10,40,50,4,1048576,10000,10000,1,166510599,4000,24022,,,,,1,,,201
202,100,10,40,50,4,1048576,10000,10000,1,167105180,4000,23937,,,,,1,,,202
203,100,10,40,50,4,1048576,10000,10000,1,167923310,4000,23820,,,,,1,,,203
204,100,10,40,50,4,1048576,10000,10000,1,167381188,4000,23897,,,,,1,,,204
205,100,10,40,50,4,1048576,10000,10000,1,168969249,4000,23672,,,,,1,,,205
206,100,10,40,50,4,1048576,10000,10000,1,168330287,4000,23762,,,,,1,,,206
207,100,10,40,50,4,1048576,10000,10000,1,168273649,4000,23770,,,,,1,,,207
208,100,10,40,50,4,1048576,10000,10000,1,168811894,4000,23695,,,,,1,,,208
209,100,10,40,50,4,1048576,10000,10000,1,170672345,4000,23436,,,,,1,,,209
210,100,20,40,50,4,1048576,10000,10000,1,167891744,4000,23824,,,,,1,,,210
211,100,20,40,50,4,1048576,10000,10000,1,169393101,4000,23613,,,,,1,,,211
212,100,20,40,50,4,1048576,10000,10000,1,170618577,4000,23444,,,,,1,,,212
213,100,20,40,50,4,1048576,10000,10000,1,170738220,4000,23427,,,,,1,,,213
214,100,20,40,50,4,1048576,10000,10000,1,171253313,4000,23357,,,,,1,,,214
215,100,20,40,50,4,1048576,10000,10000,1,170751181,4000,23425,,,,,1,,,215
216,100,20,40,50,4,1048576,10000,10000,1,171932164,4000,23264,,,,,1,,,216
217,100,20,40,50,4,1048576,10000,10000,1,173516355,4000,23052,,,,,1,,,217
218,100,20,40,50,4,1048576,10000,10000,1,172955716,4000,23127,,,,,1,,,218
219,100,20,40,50,4,1048576,10000,10000,1,172302011,4000,23215,,,,,1,,,219
220,100,50,40,50,4,1048576,10000,10000,1,170376135,4000,23477,,,,,1,,,220
221,100,50,40,50,4,1048576,10000,10000,1,170863246,4000,23410,,,,,1,,,221
222,100,50,40,50,4,1048576,10000,10000,1,170361464,4000,23479,,,,,1,,,222
223,100,50,40,50,4,1048576,10000,10000,1,172407547,4000,23200,,,,,1,,,223
224,100,50,40,50,4,1048576,10000,10000,1,171922651,4000,23266,,,,,1,,,224
225,100,50,40,50,4,1048576,10000,10000,1,170894029,4000,23406,,,,,1,,,225
226,100,50,40,50,4,1048576,10000,10000,1,174386808,4000,22937,,,,,1,,,226
227,100,50,40,50,4,1048576,10000,10000,1,175400299,4000,22804,,,,,1,,,227
228,100,50,40,50,4,1048576,10000,10000,1,172610644,4000,23173,,,,,1,,,228
229,100,50,40,50,4,1048576,10000,10000,1,175912392,4000,22738,,,,,1,,,229
230,100,70,40,50,4,1048576,10000,10000,1,167945521,4000,23817,,,,,1,,,230
231,100,70,40,50,4,1048576,10000,10000,1,169141481,4000,23648,,,,,1,,,231
232,100,70,40,50,4,1048576,10000,10000,1,168838601,4000,23691,,,,,1,,,232
233,100,70,40,50,4,1048576,10000,10000,1,169550595,4000,23591,,,,,1,,,233
234,100,70,40,50,4,1048576,10000,10000,1,170571687,4000,23450,,,,,1,,,234
235,100,70,40,50,4,1048576,10000,10000,1,171111527,4000,23376,,,,,1,,,235
236,100,70,40,50,4,1048576,10000,10000,1,170251747,4000,23494,,,,,1,,,236
237,100,70,40,50,4,1048576,10000,10000,1,171379545,4000,23340,,,,,1,,,237
238,100,70,40,50,4,1048576,10000,10000,1,170937187,4000,23400,,,,,1,,,238
239,100,70,40,50,4,1048576,10000,10000,1,170204512,4000,23501,,,,,1,,,239
240,100,100,40,50,4,1048576,10000,10000,1,168565611,4000,23729,,,,,1,,,240
241,100,100,40,50,4,1048576,10000,10000,1,169605720,4000,23584,,,,,1,,,241
242,100,100,40,50,4,1048576,10000,10000,1,169762902,4000,23562,,,,,1,,,242
243,100,100,40,50,4,1048576,10000,10000,1,171307831,4000,23349,,,,,1,,,243
244,100,100,40,50,4,1048576,10000,10000,1,171154908,4000,23370,,,,,1,,,244
245,100,100,40,50,4,1048576,10000,10000,1,171294086,4000,23351,,,,,1,,,245
246,100,100,40,50,4,1048576,10000,10000,1,171653777,4000,23302,,,,,1,,,246
247,100,100,40,50,4,1048576,10000,10000,1,172634554,4000,23170,,,,,1,,,247
248,100,100,40,50,4,1048576,10000,10000,1,174666898,4000,22900,,,,,1,,,248
249,100,100,40,50,4,1048576,10000,10000,1,175007389,4000,22856,,,,,1,,,249
250,100,10,40,50,4,1048576,10000,10000,1,309111032,4000,12940,,,,,,1,,250
251,100,10,40,50,4,1048576,10000,10000,1,312526489,4000,12798,,,,,,1,,251
252,100,10,40,50,4,1048576,10000,10000,1,314308014,4000,12726,,,,,,1,,252
253,100,10,40,50,4,1048576,10000,10000,1,318785817,4000,12547,,,,,,1,,253
254,100,10,40,50,4,1048576,10000,10000,1,322461518,4000,12404,,,,,,1,,254
255,100,10,40,50,4,1048576,10000,10000,1,324627391,4000,12321,,,,,,1,,255
256,100,10,40,50,4,1048576,10000,10000,1,324922863,4000,12310,,,,,,1,,256
257,100,10,40,50,4,1048576,10000,10000,1,328256290,4000,12185,,,,,,1,,257
258,100,10,40,50,4,1048576,10000,10000,1,328094730,4000,12191,,,,,,1,,258
259,100,10,40,50,4,1048576,10000,10000,1,335551916,4000,11920,,,,,,1,,259
260,100,20,40,50,4,1048576,10000,10000,1,311713025,4000,12832,,,,,,1,,260
261,100,20,40,50,4,1048576,10000,10000,1,314281554,4000,12727,,,,,,1,,261
262,100,20,40,50,4,1048576,10000,10000,1,322002483,4000,12422,,,,,,1,,262
263,100,20,40,50,4,1048576,10000,10000,1,335372646,4000,11927,,,,,,1,,263
264,100,20,40,50,4,1048576,10000,10000,1,334743301,4000,11949,,,,,,1,,264
265,100,20,40,50,4,1048576,10000,10000,1,339145091,4000,11794,,,,,,1,,265
266,100,20,40,50,4,1048576,10000,10000,1,339621046,4000,11777,,,,,,1,,266
267,100,20,40,50,4,1048576,10000,10000,1,340292215,4000,11754,,,,,,1,,267
268,100,20,40,50,4,1048576,10000,10000,1,341126554,4000,11725,,,,,,1,,268
269,100,20,40,50,4,1048576,10000,10000,1,344877242,4000,11598,,,,,,1,,269
270,100,50,40,50,4,1048576,10000,10000,1,319040599,4000,12537,,,,,,1,,270
271,100,50,40,50,4,1048576,10000,10000,1,322977153,4000,12384,,,,,,1,,271
272,100,50,40,50,4,1048576,10000,10000,1,328630275,4000,12171,,,,,,1,,272
273,100,50,40,50,4,1048576,10000,10000,1,331063623,4000,12082,,,,,,1,,273
274,100,50,40,50,4,1048576,10000,10000,1,332939633,4000,12014,,,,,,1,,274
275,100,50,40,50,4,1048576,10000,10000,1,343716804,4000,11637,,,,,,1,,275
276,100,50,40,50,4,1048576,10000,10000,1,345660575,4000,11572,,,,,,1,,276
277,100,50,40,50,4,1048576,10000,10000,1,348567143,4000,11475,,,,,,1,,277
278,100,50,40,50,4,1048576,10000,10000,1,347571849,4000,11508,,,,,,1,,278
279,100,50,40,50,4,1048576,10000,10000,1,348910939,4000,11464,,,,,,1,,279
280,100,70,40,50,4,1048576,10000,10000,1,316018487,4000,12657,,,,,,1,,280
281,100,70,40,50,4,1048576,10000,10000,1,317602958,4000,12594,,,,,,1,,281
282,100,70,40,50,4,1048576,10000,10000,1,319592821,4000,12515,,,,,,1,,282
283,100,70,40,50,4,1048576,10000,10000,1,332582380,4000,12027,,,,,,1,,283
284,100,70,40,50,4,1048576,10000,10000,1,339018505,4000,11798,,,,,,1,,284
285,100,70,40,50,4,1048576,10000,10000,1,341139201,4000,11725,,,,,,1,,285
286,100,70,40,50,4,1048576,10000,10000,1,342888924,4000,11665,,,,,,1,,286
287,100,70,40,50,4,1048576,10000,10000,1,344957420,4000,11595,,,,,,1,,287
288,100,70,40,50,4,1048576,10000,10000,1,346954426,4000,11528,,,,,,1,,288
289,100,70,40,50,4,1048576,10000,10000,1,344159421,4000,11622,,,,,,1,,289
290,100,100,40,50,4,1048576,10000,10000,1,327855333,4000,12200,,,,,,1,,290
291,100,100,40,50,4,1048576,10000,10000,1,330333334,4000,12108,,,,,,1,,291
292,100,100,40,50,4,1048576,10000,10000,1,339931289,4000,11767,,,,,,1,,292
293,100,100,40,50,4,1048576,10000,10000,1,343194621,4000,11655,,,,,,1,,293
294,100,100,40,50,4,1048576,10000,10000,1,352803199,4000,11337,,,,,,1,,294
295,100,100,40,50,4,1048576,10000,10000,1,355778762,4000,11242,,,,,,1,,295
296,100,100,40,50,4,1048576,10000,10000,1,358434606,4000,11159,,,,,,1,,296
297,100,100,40,50,4,1048576,10000,10000,1,357229632,4000,11197,,,,,,1,,297
298,100,100,40,50,4,1048576,10000,10000,1,358901263,4000,11145,,,,,,1,,298
299,100,100,40,50,4,1048576,10000,10000,1,358874266,4000,11145,,,,,,1,,299
300,100,10,40,50,4,1048576,10000,10000,1,169215038,4000,23638,,,,,,,1,300
301,100,10,40,50,4,1048576,10000,10000,1,168344963,4000,23760,,,,,,,1,301
302,100,10,40,50,4,1048576,10000,10000,1,169103231,4000,23654,,,,,,,1,302
303,100,10,40,50,4,1048576,10000,10000,1,168806834,4000,23695,,,,,,,1,303
304,100,10,40,50,4,1048576,10000,10000,1,169327099,4000,23622,,,,,,,1,304
305,100,10,40,50,4,1048576,10000,10000,1,167778110,4000,23841,,,,,,,1,305
306,100,10,40,50,4,1048576,10000,10000,1,170482385,4000,23462,,,,,,,1,306
307,100,10,40,50,4,1048576,10000,10000,1,171332560,4000,23346,,,,,,,1,307
308,100,10,40,50,4,1048576,10000,10000,1,170769828,4000,23423,,,,,,,1,308
309,100,10,40,50,4,1048576,10000,10000,1,171830932,4000,23278,,,,,,,1,309
310,100,20,40,50,4,1048576,10000,10000,1,170603694,4000,23446,,,,,,,1,310
311,100,20,40,50,4,1048576,10000,10000,1,170455243,4000,23466,,,,,,,1,311
312,100,20,40,50,4,1048576,10000,10000,1,170632164,4000,23442,,,,,,,1,312
