new_index,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,aioli,mlf,noop,sjf,to,toagg,twins,new_index
50,100,50,40,50,4,65536,10000,10000,1,163891781,4000,24406,,1,,,,,,50
51,100,50,40,50,4,65536,10000,10000,1,166070866,4000,24086,,1,,,,,,51
52,100,50,40,50,4,65536,10000,10000,1,165581615,4000,24157,,1,,,,,,52
53,100,50,40,50,4,65536,10000,10000,1,167507396,4000,23879,,1,,,,,,53
54,100,50,40,50,4,65536,10000,10000,1,166647384,4000,24002,,1,,,,,,54
55,100,50,40,50,4,65536,10000,10000,1,166922095,4000,23963,,1,,,,,,55
56,100,50,40,50,4,65536,10000,10000,1,165885629,4000,24112,,1,,,,,,56
57,100,50,40,50,4,65536,10000,10000,1,166530552,4000,24019,,1,,,,,,57
58,100,50,40,50,4,65536,10000,10000,1,169470143,4000,23602,,1,,,,,,58
59,100,50,40,50,4,65536,10000,10000,1,168913817,4000,23680,,1,,,,,,59
60,100,50,40,50,4,262144,10000,10000,1,166408797,4000,24037,,1,,,,,,60
61,100,50,40,50,4,262144,10000,10000,1,167079138,4000,23940,,1,,,,,,61
62,100,50,40,50,4,262144,10000,10000,1,165971549,4000,24100,,1,,,,,,62
63,100,50,40,50,4,262144,10000,10000,1,167769365,4000,23842,,1,,,,,,63
64,100,50,40,50,4,262144,10000,10000,1,167681680,4000,23854,,1,,,,,,64
65,100,50,40,50,4,262144,10000,10000,1,168992174,4000,23669,,1,,,,,,65
66,100,50,40,50,4,262144,10000,10000,1,168439793,4000,23747,,1,,,,,,66
67,100,50,40,50,4,262144,10000,10000,1,170327103,4000,23484,,1,,,,,,67
68,100,50,40,50,4,262144,10000,10000,1,170293547,4000,23488,,1,,,,,,68
69,100,50,40,50,4,262144,10000,10000,1,173449959,4000,23061,,1,,,,,,69
70,100,50,40,50,4,1048576,10000,10000,1,168579820,4000,23727,,1,,,,,,70
71,100,50,40,50,4,1048576,10000,10000,1,168554057,4000,23731,,1,,,,,,71
72,100,50,40,50,4,1048576,10000,10000,1,170363601,4000,23479,,1,,,,,,72
73,100,50,40,50,4,1048576,10000,10000,1,171373317,4000,23340,,1,,,,,,73
74,100,50,40,50,4,1048576,10000,10000,1,169849898,4000,23550,,1,,,,,,74
75,100,50,40,50,4,1048576,10000,10000,1,170741337,4000,23427,,1,,,,,,75
76,100,50,40,50,4,1048576,10000,10000,1,170635750,4000,23441,,1,,,,,,76
77,100,50,40,50,4,1048576,10000,10000,1,170433893,4000,23469,,1,,,,,,77
78,100,50,40,50,4,1048576,10000,10000,1,172595653,4000,23175,,1,,,,,,78
79,100,50,40,50,4,1048576,10000,10000,1,172519078,4000,23185,,1,,,,,,79
80,100,50,40,50,4,4194304,10000,10000,1,168718650,4000,23708,,1,,,,,,80
81,100,50,40,50,4,4194304,10000,10000,1,169587848,4000,23586,,1,,,,,,81
82,100,50,40,50,4,4194304,10000,10000,1,169190518,4000,23641,,1,,,,,,82
83,100,50,40,50,4,4194304,10000,10000,1,168637867,4000,23719,,1,,,,,,83
84,100,50,40,50,4,4194304,10000,10000,1,169396377,4000,23613,,1,,,,,,84
85,100,50,40,50,4,4194304,10000,10000,1,171848013,4000,23276,,1,,,,,,85
86,100,50,40,50,4,4194304,10000,10000,1,171056911,4000,23384,,1,,,,,,86
87,100,50,40,50,4,4194304,10000,10000,1,171233472,4000,23359,,1,,,,,,87
88,100,50,40,50,4,4194304,10000,10000,1,172166125,4000,23233,,1,,,,,,88
89,100,50,40,50,4,4194304,10000,10000,1,172353416,4000,23208,,1,,,,,,89
90,100,50,40,50,4,16777216,10000,10000,1,160821443,4000,24872,,1,,,,,,90
91,100,50,40,50,4,16777216,10000,10000,1,166572681,4000,24013,,1,,,,,,91
92,100,50,40,50,4,16777216,10000,10000,1,165540322,4000,24163,,1,,,,,,92
93,100,50,40,50,4,16777216,10000,10000,1,166455514,4000,24030,,1,,,,,,93
94,100,50,40,50,4,16777216,10000,10000,1,166339850,4000,24047,,1,,,,,,94
95,100,50,40,50,4,16777216,10000,10000,1,166584465,4000,24011,,1,,,,,,95
96,100,50,40,50,4,16777216,10000,10000,1,167752440,4000,23844,,1,,,,,,96
97,100,50,40,50,4,16777216,10000,10000,1,168498758,4000,23739,,1,,,,,,97
98,100,50,40,50,4,16777216,10000,10000,1,171076538,4000,23381,,1,,,,,,98
99,100,50,40,50,4,16777216,10000,10000,1,169870130,4000,23547,,1,,,,,,99
100,100,50,40,50,4,65536,10000,10000,1,2201876121,4000,1816,,,1,,,,,100
101,100,50,40,50,4,65536,10000,10000,1,2208344027,4000,1811,,,1,,,,,101
102,100,50,40,50,4,65536,10000,10000,1,2208687768,4000,1811,,,1,,,,,102
103,100,50,40,50,4,65536,10000,10000,1,2227014318,4000,1796,,,1,,,,,103
104,100,50,40,50,4,65536,10000,10000,1,2243553550,4000,1782,,,1,,,,,104
105,100,50,40,50,4,65536,10000,10000,1,2264404597,4000,1766,,,1,,,,,105
106,100,50,40,50,4,65536,10000,10000,1,2265839442,4000,1765,,,1,,,,,106
107,100,50,40,50,4,65536,10000,10000,1,2290857819,4000,1746,,,1,,,,,107
108,100,50,40,50,4,65536,10000,10000,1,2292817626,4000,1744,,,1,,,,,108
109,100,50,40,50,4,65536,10000,10000,1,2330768200,4000,1716,,,1,,,,,109
110,100,50,40,50,4,262144,10000,10000,1,2139278482,4000,1869,,,1,,,,,110
111,100,50,40,50,4,262144,10000,10000,1,2149315617,4000,1861,,,1,,,,,111
112,100,50,40,50,4,262144,10000,10000,1,2167401305,4000,1845,,,1,,,,,112
113,100,50,40,50,4,262144,10000,10000,1,2166366082,4000,1846,,,1,,,,,113
114,100,50,40,50,4,262144,10000,10000,1,2201384784,4000,1817,,,1,,,,,114
115,100,50,40,50,4,262144,10000,10000,1,2233726866,4000,1790,,,1,,,,,115
116,100,50,40,50,4,262144,10000,10000,1,2236952953,4000,1788,,,1,,,,,116
117,100,50,40,50,4,262144,10000,10000,1,2237999763,4000,1787,,,1,,,,,117
118,100,50,40,50,4,262144,10000,10000,1,2244349227,4000,1782,,,1,,,,,118
119,100,50,40,50,4,262144,10000,10000,1,2288091364,4000,1748,,,1,,,,,119
120,100,50,40,50,4,1048576,10000,10000,1,2098019316,4000,1906,,,1,,,,,120
121,100,50,40,50,4,1048576,10000,10000,1,2115248906,4000,1891,,,1,,,,,121
122,100,50,40,50,4,1048576,10000,10000,1,2188114047,4000,1828,,,1,,,,,122
123,100,50,40,50,4,1048576,10000,10000,1,2195816247,4000,1821,,,1,,,,,123
124,100,50,40,50,4,1048576,10000,10000,1,2202956059,4000,1815,,,1,,,,,124
125,100,50,40,50,4,1048576,10000,10000,1,2207426450,4000,1812,,,1,,,,,125
126,100,50,40,50,4,1048576,10000,10000,1,2212232910,4000,1808,,,1,,,,,126
127,100,50,40,50,4,1048576,10000,10000,1,2222968197,4000,1799,,,1,,,,,127
128,100,50,40,50,4,1048576,10000,10000,1,2254002587,4000,1774,,,1,,,,,128
129,100,50,40,50,4,1048576,10000,10000,1,2260878529,4000,1769,,,1,,,,,129
130,100,50,40,50,4,4194304,10000,10000,1,2030078191,4000,1970,,,1,,,,,130
131,100,50,40,50,4,4194304,10000,10000,1,2166208655,4000,1846,,,1,,,,,131
132,100,50,40,50,4,4194304,10000,10000,1,2170512154,4000,1842,,,1,,,,,132
133,100,50,40,50,4,4194304,10000,10000,1,2203127538,4000,1815,,,1,,,,,133
134,100,50,40,50,4,4194304,10000,10000,1,2219897341,4000,1801,,,1,,,,,134
135,100,50,40,50,4,4194304,10000,10000,1,2224682405,4000,1798,,,1,,,,,135
136,100,50,40,50,4,4194304,10000,10000,1,2289959501,4000,1746,,,1,,,,,136
137,100,50,40,50,4,4194304,10000,10000,1,2302680139,4000,1737,,,1,,,,,137
138,100,50,40,50,4,4194304,10000,10000,1,2334923064,4000,1713,,,1,,,,,138
139,100,50,40,50,4,4194304,10000,10000,1,2344296370,4000,1706,,,1,,,,,139
140,100,50,40,50,4,16777216,10000,10000,1,2257897388,4000,1771,,,1,,,,,140
141,100,50,40,50,4,16777216,10000,10000,1,2236090770,4000,1788,,,1,,,,,141
142,100,50,40,50,4,16777216,10000,10000,1,2336371174,4000,1712,,,1,,,,,142
143,100,50,40,50,4,16777216,10000,10000,1,2350024652,4000,1702,,,1,,,,,143
144,100,50,40,50,4,16777216,10000,10000,1,2356135716,4000,1697,,,1,,,,,144
145,100,50,40,50,4,16777216,10000,10000,1,2390546124,4000,1673,,,1,,,,,145
146,100,50,40,50,4,16777216,10000,10000,1,2393391754,4000,1671,,,1,,,,,146
147,100,50,40,50,4,16777216,10000,10000,1,2399744493,4000,1666,,,1,,,,,147
148,100,50,40,50,4,16777216,10000,10000,1,2406710335,4000,1662,,,1,,,,,148
149,100,50,40,50,4,16777216,10000,10000,1,2435626358,4000,1642,,,1,,,,,149
150,100,50,40,50,4,65536,10000,10000,1,157802873,4000,25348,,,,1,,,,150
151,100,50,40,50,4,65536,10000,10000,1,160259546,4000,24959,,,,1,,,,151
152,100,50,40,50,4,65536,10000,10000,1,159320223,4000,25106,,,,1,,,,152
153,100,50,40,50,4,65536,10000,10000,1,161271585,4000,24802,,,,1,,,,153
154,100,50,40,50,4,65536,10000,10000,1,161101563,4000,24829,,,,1,,,,154
155,100,50,40,50,4,65536,10000,10000,1,160117187,4000,24981,,,,1,,,,155
156,100,50,40,50,4,65536,10000,10000,1,162433983,4000,24625,,,,1,,,,156
157,100,50,40,50,4,65536,10000,10000,1,161780545,4000,24724,,,,1,,,,157
158,100,50,40,50,4,65536,10000,10000,1,162564792,4000,24605,,,,1,,,,158
159,100,50,40,50,4,65536,10000,10000,1,164710466,4000,24285,,,,1,,,,159
160,100,50,40,50,4,262144,10000,10000,1,161431425,4000,24778,,,,1,,,,160
161,100,50,40,50,4,262144,10000,10000,1,162225089,4000,24657,,,,1,,,,161
162,100,50,40,50,4,262144,10000,10000,1,162705130,4000,24584,,,,1,,,,162
163,100,50,40,50,4,262144,10000,10000,1,162895511,4000,24555,,,,1,,,,163
164,100,50,40,50,4,262144,10000,10000,1,163298707,4000,24494,,,,1,,,,164
165,100,50,40,50,4,262144,10000,10000,1,163645831,4000,24443,,,,1,,,,165
166,100,50,40,50,4,262144,10000,10000,1,163482115,4000,24467,,,,1,,,,166
167,100,50,40,50,4,262144,10000,10000,1,163401291,4000,24479,,,,1,,,,167
168,100,50,40,50,4,262144,10000,10000,1,166249444,4000,24060,,,,1,,,,168
169,100,50,40,50,4,262144,10000,10000,1,165280592,4000,24201,,,,1,,,,169
170,100,50,40,50,4,1048576,10000,10000,1,163887690,4000,24406,,,,1,,,,170
171,100,50,40,50,4,1048576,10000,10000,1,163372038,4000,24483,,,,1,,,,171
172,100,50,40,50,4,1048576,10000,10000,1,163447393,4000,24472,,,,1,,,,172
173,100,50,40,50,4,1048576,10000,10000,1,162620163,4000,24597,,,,1,,,,173
174,100,50,40,50,4,1048576,10000,10000,1,164286181,4000,24347,,,,1,,,,174
175,100,50,40,50,4,1048576,10000,10000,1,165586097,4000,24156,,,,1,,,,175
176,100,50,40,50,4,1048576,10000,10000,1,161751345,4000,24729,,,,1,,,,176
177,100,50,40,50,4,1048576,10000,10000,1,166608294,4000,24008,,,,1,,,,177
178,100,50,40,50,4,1048576,10000,10000,1,167913013,4000,23821,,,,1,,,,178
179,100,50,40,50,4,1048576,10000,10000,1,167847780,4000,23831,,,,1,,,,179
180,100,50,40,50,4,4194304,10000,10000,1,161674583,4000,24741,,,,1,,,,180
181,100,50,40,50,4,4194304,10000,10000,1,162856787,4000,24561,,,,1,,,,181
182,100,50,40,50,4,4194304,10000,10000,1,163413621,4000,24477,,,,1,,,,182
183,100,50,40,50,4,4194304,10000,10000,1,162826892,4000,24565,,,,1,,,,183
184,100,50,40,50,4,4194304,10000,10000,1,164166797,4000,24365,,,,1,,,,184
185,100,50,40,50,4,4194304,10000,10000,1,164039350,4000,24384,,,,1,,,,185
186,100,50,40,50,4,4194304,10000,10000,1,163560836,4000,24455,,,,1,,,,186
187,100,50,40,50,4,4194304,10000,10000,1,164344573,4000,24339,,,,1,,,,187
188,100,50,40,50,4,4194304,10000,10000,1,165227209,4000,24209,,,,1,,,,188
189,100,50,40,50,4,4194304,10000,10000,1,165239088,4000,24207,,,,1,,,,189
190,100,50,40,50,4,16777216,10000,10000,1,162294990,4000,24646,,,,1,,,,190
191,100,50,40,50,4,16777216,10000,10000,1,163894142,4000,24405,,,,1,,,,191
192,100,50,40,50,4,16777216,10000,10000,1,163321919,4000,24491,,,,1,,,,192
193,100,50,40,50,4,16777216,10000,10000,1,164535576,4000,24310,,,,1,,,,193
194,100,50,40,50,4,16777216,10000,10000,1,165428303,4000,24179,,,,1,,,,194
195,100,50,40,50,4,16777216,10000,10000,1,164996487,4000,24242,,,,1,,,,195
196,100,50,40,50,4,16777216,10000,10000,1,165806370,4000,24124,,,,1,,,,196
197,100,50,40,50,4,16777216,10000,10000,1,165491637,4000,24170,,,,1,,,,197
198,100,50,40,50,4,16777216,10000,10000,1,167817989,4000,23835,,,,1,,,,198
199,100,50,40,50,4,16777216,10000,10000,1,168631583,4000,23720,,,,1,,,,199
200,100,50,40,50,4,65536,10000,10000,1,164914563,4000,24254,,,,,1,,,200
201,100,50,40,50,4,65536,10000,10000,1,165835611,4000,24120,,,,,1,,,201
202,100,50,40,50,4,65536,10000,10000,1,166877988,4000,23969,,,,,1,,,202
203,100,50,40,50,4,65536,10000,10000,1,166699097,4000,23995,,,,,1,,,203
204,100,50,40,50,4,65536,10000,10000,1,167489477,4000,23882,,,,,1,,,204
205,100,50,40,50,4,65536,10000,10000,1,167011866,4000,23950,,,,,1,,,205
206,100,50,40,50,4,65536,10000,10000,1,168672671,4000,23714,,,,,1,,,206
207,100,50,40,50,4,65536,10000,10000,1,168093474,4000,23796,,,,,1,,,207
208,100,50,40,50,4,65536,10000,10000,1,167148876,4000,23930,,,,,1,,,208
209,100,50,40,50,4,65536,10000,10000,1,170551158,4000,23453,,,,,1,,,209
210,100,50,40,50,4,262144,10000,10000,1,167412539,4000,23893,,,,,1,,,210
211,100,50,40,50,4,262144,10000,10000,1,166729639,4000,23990,,,,,1,,,211
212,100,50,40,50,4,262144,10000,10000,1,167504364,4000,23879,,,,,1,,,212
213,100,50,40,50,4,262144,10000,10000,1,168473682,4000,23742,,,,,1,,,213
214,100,50,40,50,4,262144,10000,10000,1,169099529,4000,23654,,,,,1,,,214
215,100,50,40,50,4,262144,10000,10000,1,169500940,4000,23598,,,,,1,,,215
216,100,50,40,50,4,262144,10000,10000,1,168786206,4000,23698,,,,,1,,,216
217,100,50,40,50,4,262144,10000,10000,1,169608780,4000,23583,,,,,1,,,217
218,100,50,40,50,4,262144,10000,10000,1,171125330,4000,23374,,,,,1,,,218
219,100,50,40,50,4,262144,10000,10000,1,171004563,4000,23391,,,,,1,,,219
220,100,50,40,50,4,1048576,10000,10000,1,165743324,4000,24133,,,,,1,,,220
221,100,50,40,50,4,1048576,10000,10000,1,166560251,4000,24015,,,,,1,,,221
222,100,50,40,50,4,1048576,10000,10000,1,168088755,4000,23796,,,,,1,,,222
223,100,50,40,50,4,1048576,10000,10000,1,166303919,4000,24052,,,,,1,,,223
224,100,50,40,50,4,1048576,10000,10000,1,168397220,4000,23753,,,,,1,,,224
225,100,50,40,50,4,1048576,10000,10000,1,168125270,4000,23791,,,,,1,,,225
226,100,50,40,50,4,1048576,10000,10000,1,168995144,4000,23669,,,,,1,,,226
227,100,50,40,50,4,1048576,10000,10000,1,168847858,4000,23689,,,,,1,,,227
228,100,50,40,50,4,1048576,10000,10000,1,169971904,4000,23533,,,,,1,,,228
229,100,50,40,50,4,1048576,10000,10000,1,173088815,4000,23109,,,,,1,,,229
230,100,50,40,50,4,4194304,10000,10000,1,166674623,4000,23998,,,,,1,,,230
231,100,50,40,50,4,4194304,10000,10000,1,169905351,4000,23542,,,,,1,,,231
232,100,50,40,50,4,4194304,10000,10000,1,167573132,4000,23870,,,,,1,,,232
233,100,50,40,50,4,4194304,10000,10000,1,166970339,4000,23956,,,,,1,,,233
234,100,50,40,50,4,4194304,10000,10000,1,168565629,4000,23729,,,,,1,,,234
235,100,50,40,50,4,4194304,10000,10000,1,168468884,4000,23743,,,,,1,,,235
236,100,50,40,50,4,4194304,10000,10000,1,169869142,4000,23547,,,,,1,,,236
237,100,50,40,50,4,4194304,10000,10000,1,169064367,4000,23659,,,,,1,,,237
238,100,50,40,50,4,4194304,10000,10000,1,168859086,4000,23688,,,,,1,,,238
239,100,50,40,50,4,4194304,10000,10000,1,170544426,4000,23454,,,,,1,,,239
240,100,50,40,50,4,16777216,10000,10000,1,169204019,4000,23640,,,,,1,,,240
241,100,50,40,50,4,16777216,10000,10000,1,169042972,4000,23662,,,,,1,,,241
242,100,50,40,50,4,16777216,10000,10000,1,170198405,4000,23501,,,,,1,,,242
243,100,50,40,50,4,16777216,10000,10000,1,169910678,4000,23541,,,,,1,,,243
244,100,50,40,50,4,16777216,10000,10000,1,169805207,4000,23556,,,,,1,,,244
245,100,50,40,50,4,16777216,10000,10000,1,171072678,4000,23381,,,,,1,,,245
246,100,50,40,50,4,16777216,10000,10000,1,170374342,4000,23477,,,,,1,,,246
247,100,50,40,50,4,16777216,10000,10000,1,171253928,4000,23357,,,,,1,,,247
248,100,50,40,50,4,16777216,10000,10000,1,172148971,4000,23235,,,,,1,,,248
249,100,50,40,50,4,16777216,10000,10000,1,173283316,4000,23083,,,,,1,,,249
250,100,50,40,50,4,65536,10000,10000,1,318954819,4000,12540,,,,,,1,,250
251,100,50,40,50,4,65536,10000,10000,1,336225759,4000,11896,,,,,,1,,251
252,100,50,40,50,4,65536,10000,10000,1,337588085,4000,11848,,,,,,1,,252
253,100,50,40,50,4,65536,10000,10000,1,339747997,4000,11773,,,,,,1,,253
254,100,50,40,50,4,65536,10000,10000,1,340868607,4000,11734,,,,,,1,,254
255,100,50,40,50,4,65536,10000,10000,1,346768866,4000,11535,,,,,,1,,255
256,100,50,40,50,4,65536,10000,10000,1,348168287,4000,11488,,,,,,1,,256
257,100,50,40,50,4,65536,10000,10000,1,348190879,4000,11487,,,,,,1,,257
258,100,50,40,50,4,65536,10000,10000,1,349095289,4000,11458,,,,,,1,,258
259,100,50,40,50,4,65536,10000,10000,1,350483150,4000,11412,,,,,,1,,259
260,100,50,40,50,4,262144,10000,10000,1,320189878,4000,12492,,,,,,1,,260
261,100,50,40,50,4,262144,10000,10000,1,324223249,4000,12337,,,,,,1,,261
262,100,50,40,50,4,262144,10000,10000,1,323735377,4000,12355,,,,,,1,,262
263,100,50,40,50,4,262144,10000,10000,1,329557512,4000,12137,,,,,,1,,263
264,100,50,40,50,4,262144,10000,10000,1,330660839,4000,12096,,,,,,1,,264
265,100,50,40,50,4,262144,10000,10000,1,328453695,4000,12178,,,,,,1,,265
266,100,50,40,50,4,262144,10000,10000,1,341268103,4000,11720,,,,,,1,,266
267,100,50,40,50,4,262144,10000,10000,1,344236820,4000,11619,,,,,,1,,267
268,100,50,40,50,4,262144,10000,10000,1,345565443,4000,11575,,,,,,1,,268
269,100,50,40,50,4,262144,10000,10000,1,343831815,4000,11633,,,,,,1,,269
270,100,50,40,50,4,1048576,10000,10000,1,311834983,4000,12827,,,,,,1,,270
271,100,50,40,50,4,1048576,10000,10000,1,325853899,4000,12275,,,,,,1,,271
272,100,50,40,50,4,1048576,10000,10000,1,326647778,4000,12245,,,,,,1,,272
273,100,50,40,50,4,1048576,10000,10000,1,331997806,4000,12048,,,,,,1,,273
274,100,50,40,50,4,1048576,10000,10000,1,338890594,4000,11803,,,,,,1,,274
275,100,50,40,50,4,1048576,10000,10000,1,339196588,4000,11792,,,,,,1,,275
276,100,50,40,50,4,1048576,10000,10000,1,340983073,4000,11730,,,,,,1,,276
277,100,50,40,50,4,1048576,10000,10000,1,342805521,4000,11668,,,,,,1,,277
278,100,50,40,50,4,1048576,10000,10000,1,344394664,4000,11614,,,,,,1,,278
279,100,50,40,50,4,1048576,10000,10000,1,344946516,4000,11596,,,,,,1,,279
280,100,50,40,50,4,4194304,10000,10000,1,297012144,4000,13467,,,,,,1,,280
281,100,50,40,50,4,4194304,10000,10000,1,297151236,4000,13461,,,,,,1,,281
282,100,50,40,50,4,4194304,10000,10000,1,304057448,4000,13155,,,,,,1,,282
283,100,50,40,50,4,4194304,10000,10000,1,310459968,4000,12884,,,,,,1,,283
284,100,50,40,50,4,4194304,10000,10000,1,309887345,4000,12907,,,,,,1,,284
285,100,50,40,50,4,4194304,10000,10000,1,317979588,4000,12579,,,,,,1,,285
286,100,50,40,50,4,4194304,10000,10000,1,328835585,4000,12164,,,,,,1,,286
287,100,50,40,50,4,4194304,10000,10000,1,329656803,4000,12133,,,,,,1,,287
288,100,50,40,50,4,4194304,10000,10000,1,331010405,4000,12084,,,,,,1,,288
289,100,50,40,50,4,4194304,10000,10000,1,327840405,4000,12201,,,,,,1,,289
290,100,50,40,50,4,16777216,10000,10000,1,284276454,4000,14070,,,,,,1,,290
291,100,50,40,50,4,16777216,10000,10000,1,282889149,4000,14139,,,,,,1,,291
292,100,50,40,50,4,16777216,10000,10000,1,286777909,4000,13948,,,,,,1,,292
293,100,50,40,50,4,16777216,10000,10000,1,292230208,4000,13687,,,,,,1,,293
294,100,50,40,50,4,16777216,10000,10000,1,291831483,4000,13706,,,,,,1,,294
295,100,50,40,50,4,16777216,10000,10000,1,292533018,4000,13673,,,,,,1,,295
296,100,50,40,50,4,16777216,10000,10000,1,294545255,4000,13580,,,,,,1,,296
297,100,50,40,50,4,16777216,10000,10000,1,295635180,4000,13530,,,,,,1,,297
298,100,50,40,50,4,16777216,10000,10000,1,297102755,4000,13463,,,,,,1,,298
299,100,50,40,50,4,16777216,10000,10000,1,296352106,4000,13497,,,,,,1,,299
300,100,50,40,50,4,65536,10000,10000,1,166852426,4000,23973,,,,,,,1,300
301,100,50,40,50,4,65536,10000,10000,1,168268503,4000,23771,,,,,,,1,301
302,100,50,40,50,4,65536,10000,10000,1,168156272,4000,23787,,,,,,,1,302
303,100,50,40,50,4,65536,10000,10000,1,169533718,4000,23594,,,,,,,1,303
304,100,50,40,50,4,65536,10000,10000,1,169036116,4000,23663,,,,,,,1,304
305,100,50,40,50,4,65536,10000,10000,1,171943623,4000,23263,,,,,,,1,305
306,100,50,40,50,4,65536,10000,10000,1,170561755,4000,23451,,,,,,,1,306
307,100,50,40,50,4,65536,10000,10000,1,172090426,4000,23243,,,,,,,1,307
308,100,50,40,50,4,65536,10000,10000,1,172052160,4000,23248,,,,,,,1,308
309,100,50,40,50,4,65536,10000,10000,1,173100177,4000,23108,,,,,,,1,309
310,100,50,40,50,4,262144,10000,10000,1,169960452,4000,23534,,,,,,,1,310
311,100,50,40,50,4,262144,10000,10000,1,170432896,4000,23469,,,,,,,1,311
312,100,50,40,50,4,262144,10000,10000,1,170993622,4000,23392,,,,,,,1,312
313,100,50,40,50,4,262144,10000,10000,1,170558557,4000,23452,,,,,,,1,313
314,100,50,40,50,4,262144,10000,10000,1,170170434,4000,23505,,,,,,,1,314
315,100,50,40,50,4,262144,10000,10000,1,170769272,4000,23423,,,,,,,1,315
