new_index,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,aioli,mlf,noop,sjf,to,toagg,twins,new_index
340,100,50,40,100,4,1048576,10000,10000,1,169623727,4000,23581,,,,,,,1,340
341,100,50,40,100,4,1048576,10000,10000,1,170633147,4000,23442,,,,,,,1,341
342,100,50,40,100,4,1048576,10000,10000,1,170006000,4000,23528,,,,,,,1,342
343,100,50,40,100,4,1048576,10000,10000,1,169420877,4000,23609,,,,,,,1,343
344,100,50,40,100,4,1048576,10000,10000,1,171371136,4000,23341,,,,,,,1,344
345,100,50,40,100,4,1048576,10000,10000,1,172195698,4000,23229,,,,,,,1,345
346,100,50,40,100,4,1048576,10000,10000,1,172058899,4000,23247,,,,,,,1,346
347,100,50,40,100,4,1048576,10000,10000,1,172531774,4000,23184,,,,,,,1,347
348,100,50,40,100,4,1048576,10000,10000,1,174070186,4000,22979,,,,,,,1,348
349,100,50,40,100,4,1048576,10000,10000,1,173941630,4000,22996,,,,,,,1,349
